Sensor Position (Degrees),Light Intensity (Volts)
43.48223,0.10248
43.64467,0.10361
43.69543,0.10184
43.92893,0.10474
44.06091,0.10683
44.13198,0.11069
44.36548,0.1057
44.51777,0.10747
44.57868,0.10216
44.75127,0.10635
44.8934,0.10812
44.93401,0.10538
45.08629,0.10248
45.19797,0.10329
45.22843,0.10602
45.37056,0.10087
45.48223,0.10361
45.53299,0.10103
45.67513,0.1049
45.77665,0.10441
45.81726,0.10538
46.0,0.10458
46.14213,0.10957
46.19289,0.09798
46.37563,0.10345
46.49746,0.10908
46.53807,0.10458
46.74112,0.10779
46.84264,0.10619
46.90355,0.10506
47.03553,0.10441
47.15736,0.10747
47.19797,0.10667
47.38071,0.10667
47.50254,0.10554
47.56345,0.11101
47.74619,0.10989
47.87817,0.11101
47.92893,0.10651
48.07107,0.10699
48.19289,0.11021
48.25381,0.10619
48.39594,0.10281
48.50761,0.10554
48.54822,0.10538
48.69036,0.1115
48.78173,0.10506
48.82234,0.1086
48.99492,0.10361
49.11675,0.10667
49.17766,0.10281
49.36041,0.10876
49.50254,0.10812
49.5533,0.10892
49.7665,0.11069
49.91878,0.1057
49.98985,0.1086
50.24365,0.10763
50.38579,0.10876
50.45685,0.11134
50.63959,0.11069
50.75127,0.10973
50.80203,0.10876
50.98477,0.11085
51.1269,0.10377
51.17766,0.11182
51.37056,0.1086
51.50254,0.11053
51.54315,0.11118
51.71574,0.10731
51.83756,0.10345
51.88832,0.1094
52.06091,0.11166
52.19289,0.10973
52.25381,0.11214
52.47716,0.10779
52.62944,0.10812
52.71066,0.10635
52.94416,0.10506
53.1066,0.10924
53.19797,0.10876
53.43147,0.1115
53.5736,0.1086
53.63452,0.11069
53.84772,0.11053
54.0,0.11198
54.07107,0.10361
54.28426,0.10441
54.4264,0.10844
54.49746,0.11359
54.74112,0.11021
54.90355,0.11021
54.97462,0.10747
55.19797,0.10844
55.35025,0.11053
55.42132,0.10747
55.63452,0.10651
55.7665,0.10796
55.81726,0.11134
55.98985,0.11021
56.09137,0.11278
56.13198,0.10667
56.25381,0.1086
56.32487,0.11005
56.35533,0.10667
56.45685,0.10876
56.52792,0.11085
56.56853,0.10828
56.64975,0.11021
56.72081,0.1057
56.74112,0.11278
56.84264,0.10796
56.91371,0.11085
56.94416,0.10731
57.02538,0.10586
57.09645,0.10699
57.1269,0.10957
57.24873,0.10828
57.36041,0.11005
57.43147,0.10957
57.62437,0.10989
57.7665,0.10908
57.83756,0.1094
58.06091,0.10619
58.2132,0.11375
58.26396,0.10554
58.45685,0.1086
58.59898,0.10876
58.64975,0.10715
58.8731,0.11166
59.02538,0.11118
59.09645,0.10763
59.3198,0.10828
59.47208,0.11118
59.54315,0.1057
59.72589,0.10844
59.84772,0.11262
59.90863,0.10779
60.08122,0.10731
60.20305,0.10957
60.26396,0.10506
60.4467,0.10522
60.54822,0.10763
60.59898,0.10586
60.75127,0.10892
60.8731,0.10232
60.93401,0.10973
61.11675,0.10667
61.25888,0.10667
61.32995,0.10828
61.61421,0.10441
61.81726,0.10393
61.91878,0.10441
62.24365,0.10731
62.46701,0.10297
62.58883,0.10667
62.95431,0.10892
63.18782,0.10393
63.3198,0.11391
63.66497,0.10908
63.90863,0.10779
64.0203,0.1094
64.35533,0.1094
64.56853,0.10908
64.63959,0.11214
64.91371,0.10812
65.08629,0.10377
65.15736,0.10667
65.36041,0.11214
65.47208,0.10506
65.51269,0.10892
65.64467,0.10763
65.74619,0.10248
65.7868,0.10908
65.90863,0.10731
66.0,0.10747
66.04061,0.10619
66.17259,0.10586
66.26396,0.10474
66.32487,0.10297
66.48731,0.10313
66.58883,0.10635
66.64975,0.10699
66.82234,0.10699
66.91371,0.10667
66.96447,0.1094
67.1269,0.10602
67.24873,0.10313
67.28934,0.10796
67.44162,0.10812
67.52284,0.10619
67.5736,0.10506
67.73604,0.10329
67.84772,0.10635
67.91878,0.10651
68.08122,0.10586
68.18274,0.10522
68.2132,0.10377
68.31472,0.10731
68.36548,0.10667
68.40609,0.10619
68.53807,0.10812
68.61929,0.10667
68.6599,0.10602
68.77157,0.10779
68.88325,0.10377
68.95431,0.10731
69.16751,0.1057
69.35025,0.10506
69.44162,0.10313
69.81726,0.10747
70.08122,0.10506
70.2132,0.10554
70.61929,0.10264
70.88325,0.10361
71.02538,0.10635
71.43147,0.10667
71.69543,0.10602
71.79695,0.10538
72.13198,0.10586
72.29442,0.10441
72.36548,0.1049
72.52792,0.102
72.59898,0.10957
72.63959,0.10667
72.79188,0.10763
72.91371,0.10731
73.02538,0.11069
73.29949,0.10538
73.52284,0.10441
73.66497,0.10538
74.0203,0.10377
74.25381,0.10796
74.35533,0.10957
74.62944,0.10441
74.76142,0.10168
74.81218,0.1049
74.99492,0.10586
75.09645,0.11053
75.13706,0.10924
75.26904,0.11134
75.37056,0.10747
75.44162,0.10844
75.63452,0.1115
75.75635,0.1086
75.81726,0.10458
76.04061,0.1086
76.18274,0.10377
76.25381,0.10763
76.50761,0.11005
76.6802,0.11069
76.76142,0.11021
77.05584,0.11134
77.27919,0.11214
77.39086,0.11633
77.75635,0.14723
