t,x,y
68.01008,81.89597,-348.6221
68.0434,123.3535,-344.0172
68.07673,157.4933,-330.3446
68.11005,183.547,-316.1463
68.14337,201.3648,-305.614
68.17669,204.4508,-304.198
68.21001,204.6012,-300.4953
68.24334,200.223,-304.8981
68.27666,188.3532,-313.6037
68.30998,168.4585,-325.4577
68.3433,139.421,-337.5019
68.37662,103.242,-348.4055
68.40995,61.16533,-353.909
68.44327,17.43187,-358.9794
68.47659,-28.08719,-358.1449
68.50991,-72.56319,-351.198
68.54323,-114.9267,-350.1421
68.57655,-149.4273,-339.5948
68.60988,-177.2668,-326.8988
68.6432,-198.5424,-314.5195
68.67652,-205.7059,-298.1744
68.70984,-211.5444,-295.4452
68.74316,-210.4411,-298.6137
68.77649,-204.7221,-310.3233
68.80981,-186.4732,-320.6109
68.84313,-158.4614,-328.6453
68.87645,-124.5417,-336.6275
68.90977,-88.43473,-350.437
68.9431,-48.46366,-367.1071
68.97642,-2.954818,-358.3507
69.00974,41.51557,-356.0489
69.04306,83.50773,-349.1207
69.07638,121.6563,-336.5241
69.10971,155.32,-324.1964
69.14303,184.2305,-319.5153
69.17635,195.2888,-297.5911
69.20967,200.6644,-301.3282
69.24299,203.2191,-301.701
69.27632,197.4519,-304.8749
69.30964,185.7762,-315.0374
69.34296,165.3249,-327.7423
69.37628,133.3113,-330.75
69.4096,99.37991,-346.9643
69.44293,57.89429,-353.4114
69.47625,13.41949,-358.0721
69.50957,-32.29349,-364.3553
69.54289,-74.94758,-352.7797
69.57621,-116.82,-352.7383
69.60954,-150.8076,-340.2188
69.64286,-178.6287,-327.7591
69.67618,-198.4315,-315.6921
69.7095,-210.8216,-307.1436
69.74282,-215.1299,-303.8116
69.77614,-212.5377,-305.7828
69.80947,-202.7299,-313.14
69.84279,-182.5608,-321.6152
69.87611,-156.6661,-333.4266
69.90943,-122.5187,-341.56
69.94275,-84.21619,-349.9934
69.97608,-42.79177,-356.5307
70.0094,1.008957,-360.104
70.04272,45.02405,-360.4132
70.07604,87.48575,-357.1329
70.10936,127.5627,-346.1243
70.14269,159.8805,-332.1531
70.17601,181.3754,-313.2586
70.20933,197.5556,-302.6885
70.24265,209.1658,-301.6646
70.27597,205.3604,-306.3703
70.3093,199.0572,-310.2912
70.34262,186.541,-318.5341
70.37594,165.581,-330.1992
70.40926,134.3819,-339.3846
70.44258,95.35179,-343.6949
70.47591,55.14403,-359.2687
70.50923,9.705966,-361.1556
70.54255,-34.54609,-366.1497
70.57587,-80.32694,-360.951
70.60919,-118.6156,-350.5548
70.64252,-152.5387,-340.0589
70.67584,-172.7331,-316.0345
70.70916,-198.2203,-315.7523
70.74248,-210.3398,-308.1672
70.7758,-214.529,-305.034
70.80913,-210.5914,-307.4786
70.84245,-198.6655,-313.3929
70.87577,-180.7386,-325.3019
70.90909,-152.5558,-334.6739
70.94241,-118.4061,-343.5275
70.97573,-80.22061,-351.2895
71.00906,-38.02806,-356.5432
71.04238,4.946066,-357.6091
71.0757,47.97741,-357.8465
71.10902,88.67926,-346.8347
71.14234,129.1567,-346.3067
71.17567,155.3765,-320.9843
71.20899,184.56,-318.9023
71.24231,193.0631,-296.9703
71.27563,201.5222,-308.45
71.30895,199.4847,-303.3664
71.34228,196.292,-312.1972
71.3756,182.1095,-321.0964
71.40892,160.4192,-332.2763
71.44224,126.6486,-334.9112
71.47556,91.61803,-350.312
71.50889,49.49501,-354.4985
71.54221,5.699201,-358.1966
71.57553,-41.33427,-364.2626
71.60885,-82.19748,-348.4814
71.64217,-123.2817,-351.8037
71.6755,-154.3678,-339.1579
71.70882,-180.5362,-326.1987
71.74214,-198.5681,-315.6619
71.77546,-208.3891,-307.8894
71.80878,-212.3848,-305.9312
71.84211,-208.2523,-308.7131
71.87543,-196.5363,-316.2066
71.90875,-176.9088,-327.0243
71.94207,-144.7142,-328.4602
71.97539,-112.4982,-341.4942
72.00871,-74.85783,-350.7239
72.04204,-32.72028,-357.6051
72.07536,9.166473,-366.0129
72.10868,51.62691,-361.375
72.142,92.92147,-353.4539
72.17532,130.7407,-345.1782
72.20865,161.8957,-332.0817
72.24197,185.3456,-320.039
72.27529,201.031,-310.6942
72.30861,208.2347,-305.6152
72.34193,208.4355,-305.3774
72.37526,201.1518,-310.3782
72.40858,185.0981,-320.0443
72.4419,161.3726,-332.7459
72.47522,127.4503,-340.2798
72.50854,89.84443,-350.5477
72.54187,47.67786,-360.6443
72.57519,2.013836,-368.0485
72.60851,-41.61575,-355.9443
72.64183,-82.08406,-347.9692
72.67515,-120.5454,-342.6947
72.70848,-154.5938,-336.7416
72.7418,-178.4804,-322.6647
72.77512,-198.027,-315.8638
72.80844,-208.0257,-308.903
72.84176,-210.3765,-306.6469
72.87509,-205.7682,-310.3147
72.90841,-192.7883,-318.2548
72.94173,-170.6531,-326.1652
72.97505,-142.9001,-338.0045
73.00837,-106.7917,-342.6538
73.0417,-70.1607,-352.6614
73.07502,-28.63507,-358.2284
73.10834,13.65925,-358.57
73.14166,55.39335,-353.7967
73.17498,97.27597,-354.3556
73.2083,133.2933,-341.5359
73.24163,164.248,-331.2496
73.27495,184.2824,-315.7069
73.30827,197.4593,-305.3162
73.34159,199.3223,-309.5524
73.37491,198.2832,-309.6067
73.40824,191.4584,-315.5879
73.44156,175.7035,-325.0047
73.47488,153.1398,-336.3452
73.5082,121.8316,-349.0903
73.54152,83.34242,-357.616
73.57485,40.55265,-362.765
73.60817,-4.447013,-365.413
73.64149,-48.54144,-359.5667
73.67481,-88.29799,-348.688
73.70813,-126.783,-349.5773
73.74146,-150.7804,-323.9678
73.77478,-180.4848,-323.4288
73.8081,-197.497,-314.6562
73.84142,-204.7033,-306.323
73.87474,-208.2253,-308.4657
73.90807,-202.475,-312.352
73.94139,-188.7806,-320.1447
73.97471,-166.695,-330.2608
74.00803,-138.287,-340.947
74.04135,-102.7302,-348.0231
74.07468,-64.64128,-357.7629
74.108,-24.43369,-370.0831
74.14132,18.4346,-364.5103
74.17464,60.57468,-360.9251
74.20796,100.8846,-351.5266
74.24128,135.7391,-337.0757
74.27461,165.2787,-328.9037
74.30793,187.1094,-318.7678
74.34125,193.3715,-299.6133
74.37457,205.2487,-306.6717
74.40789,199.3009,-300.6476
74.44122,191.5817,-308.2463
74.47454,176.9769,-322.407
74.50786,151.3389,-336.1538
74.54118,115.1162,-339.9475
74.5745,78.47693,-355.2075
74.60783,36.25877,-358.8395
74.64115,-8.190885,-358.3365
74.67447,-50.71709,-361.1327
74.70779,-90.22623,-346.1599
74.74111,-123.9317,-335.6123
74.77444,-152.8199,-322.8869
74.80776,-181.79,-322.4315
74.84108,-189.716,-303.184
74.8744,-205.3433,-309.9304
74.90772,-205.8605,-309.1812
74.94105,-198.5156,-313.6001
74.97437,-180.6224,-316.2943
75.00769,-158.3722,-325.7806
75.04101,-130.699,-338.1535
75.07433,-96.59192,-348.0716
75.10766,-60.07043,-363.7238
75.14098,-17.75666,-357.9567
75.1743,25.03279,-357.7578
75.20762,65.36361,-350.9027
75.24094,103.7754,-343.1473
75.27427,135.773,-328.7985
75.30759,167.4098,-326.6801
75.34091,187.5386,-317.8296
75.37423,199.2654,-309.7346
75.40755,199.3503,-300.1183
75.44087,199.1072,-305.9923
75.4742,187.4582,-309.5026
75.50752,167.4797,-316.2506
75.54084,143.5086,-334.327
75.57416,109.4069,-344.9516
75.60748,71.31504,-356.7226
75.64081,29.47644,-357.2215
75.67413,-14.25794,-361.2281
75.70745,-56.57578,-354.2885
75.74077,-98.73702,-357.637
75.77409,-132.4113,-344.8692
75.80742,-160.5081,-332.7499
75.84074,-176.3757,-312.7262
75.87406,-190.4705,-304.3698
75.90738,-204.6176,-310.5528
75.9407,-200.6196,-306.3628
75.97403,-194.8268,-314.0199
76.00735,-180.5215,-325.1774
76.04067,-154.4443,-329.9554
76.07399,-126.3779,-342.7243
76.10731,-90.38998,-347.4095
76.14064,-52.65453,-357.9613
76.17396,-11.86957,-365.5194
76.20728,30.70712,-368.4836
76.2406,71.54626,-358.2881
76.27392,109.3518,-343.7319
76.30725,141.6196,-332.3048
76.34057,167.4657,-321.6748
76.37389,181.6798,-304.6303
76.40721,197.3147,-307.2944
76.44053,197.2204,-300.6859
76.47386,193.2476,-302.7795
76.50718,183.5589,-312.1058
76.5405,165.3728,-326.3996
76.57382,137.3798,-337.2881
76.60714,103.463,-349.1716
76.64046,63.80731,-355.2028
76.67379,22.40385,-357.7776
76.70711,-20.82297,-357.8409
76.74043,-63.5085,-361.1434
76.77375,-100.1228,-346.95
76.80707,-131.7765,-333.305
76.8404,-157.6369,-320.4662
76.87372,-176.9883,-310.2362
76.90704,-189.7756,-303.0344
76.94036,-203.4321,-311.4465
76.97368,-201.7064,-312.1086
77.00701,-191.4648,-316.5757
77.04033,-173.407,-322.5804
77.07365,-146.4929,-326.89
77.10697,-118.342,-340.8446
77.14029,-84.40294,-351.5802
77.17362,-47.37397,-368.3239
77.20694,-5.100068,-370.1181
77.24026,36.92261,-365.3111
77.27358,77.43365,-357.2144
77.3069,113.4524,-339.554
77.34023,147.1971,-337.4947
77.37355,167.7564,-316.3193
77.40687,189.315,-316.4907
77.44019,188.3371,-310.0679
77.47351,190.7653,-311.2134
77.50684,184.8988,-313.14
77.54016,172.3212,-320.6601
77.57348,152.6269,-330.205
77.6068,126.263,-343.952
77.64012,91.68698,-349.8247
77.67344,54.28753,-363.3289
77.70677,11.94366,-367.1099
77.74009,-30.17247,-356.8885
77.77341,-72.06853,-351.6693
77.80673,-110.1466,-353.919
77.84005,-142.7995,-344.1099
77.87338,-160.8111,-319.389
77.9067,-184.5963,-318.635
77.94002,-198.5905,-315.1732
77.97334,-202.2911,-311.9613
78.00666,-192.2494,-303.7846
78.03999,-188.4999,-318.898
78.07331,-168.5327,-324.5217
78.10663,-144.7564,-336.0879
78.13995,-112.3148,-342.6244
78.17327,-78.30407,-356.8593
78.2066,-36.79671,-356.6731
78.23992,3.192184,-367.2953
78.27324,44.22029,-358.2214
78.30656,83.61593,-353.1471
78.33988,118.8319,-337.2138
78.37321,147.4412,-327.4125
78.40653,170.4106,-316.6018
78.43985,190.3347,-316.8054
78.47317,187.6671,-311.0252
78.50649,188.6865,-311.1427
78.53982,181.3994,-314.7539
78.57314,169.2717,-324.8834
78.60646,149.5828,-337.3224
78.63978,117.3317,-337.3495
78.6731,85.82322,-357.0428
78.70643,45.59301,-359.7826
78.73975,3.775384,-364.7
78.77307,-40.05173,-356.8975
78.80639,-81.06767,-362.3254
78.83971,-121.6182,-350.5926
78.87303,-156.6962,-338.2976
78.90636,-163.5851,-317.7817
78.93968,-180.328,-308.7338
78.973,-189.8819,-302.7411
79.00632,-192.7552,-300.8517
79.03964,-196.6695,-315.2794
79.07297,-184.5334,-321.5026
79.10629,-164.6733,-329.4062
79.13961,-138.6641,-339.2307
79.17293,-106.697,-349.309
79.20625,-70.5067,-359.0617
79.23958,-30.22205,-364.2911
79.2729,11.25592,-365.6149
79.30622,51.71556,-356.1616
79.33954,88.90795,-346.4164
79.37286,123.5438,-337.2427
79.40619,153.8632,-332.0029
79.43951,173.6212,-318.0604
79.47283,189.2166,-314.8834
79.50615,190.188,-315.8499
79.53947,188.6765,-315.4672
79.5728,180.8965,-319.1779
79.60612,165.5828,-327.2169
79.63944,143.6454,-339.152
79.67276,112.7689,-347.0292
79.70608,76.58348,-354.7115
79.73941,36.95221,-365.1357
79.77273,-5.154943,-358.8108
79.80605,-47.45078,-367.1605
79.83937,-89.25123,-361.3655
79.87269,-123.069,-351.3893
79.90601,-150.787,-340.244
79.93934,-173.5123,-329.5814
79.97266,-188.8619,-320.1065
80.00598,-198.2019,-315.706
80.0393,-199.8469,-314.334
80.07262,-193.445,-317.7416
80.10595,-180.612,-325.3159
80.13927,-160.6863,-336.0532
80.17259,-130.5814,-340.6919
80.20591,-98.87396,-351.1406
80.23923,-60.57788,-354.305
80.27256,-20.92101,-358.4295
80.30588,19.47017,-358.4313
80.3392,60.20614,-359.3469
80.37252,95.6009,-344.4989
80.40584,129.6436,-339.0503
80.43917,156.107,-326.856
80.47249,173.2698,-312.6902
80.50581,191.2213,-316.2568
80.53913,185.6332,-311.046
80.57245,185.6253,-315.6369
80.60578,176.6822,-319.6999
80.6391,160.6549,-327.6724
80.67242,135.5285,-336.7589
80.70574,105.1755,-349.2844
80.73906,68.62444,-359.4229
80.77239,27.85729,-364.28
80.80571,-12.8114,-359.375
80.83903,-54.25298,-354.1266
80.87235,-92.85198,-351.9888
80.90567,-127.7207,-349.3933
80.939,-154.2439,-338.7938
80.97232,-175.6222,-327.3243
81.00564,-189.6148,-319.543
81.03896,-196.8046,-315.4924
81.07228,-196.6108,-315.506
81.1056,-188.8897,-319.1765
81.13893,-175.5141,-329.0545
81.17225,-153.504,-339.3981
81.20557,-125.5284,-349.4244
81.23889,-88.23443,-347.8668
81.27221,-51.55191,-354.6343
81.30554,-12.61716,-367.6826
81.33886,28.35971,-357.199
81.37218,66.77964,-351.2453
81.4055,103.2864,-346.4939
81.43882,134.0719,-334.6414
81.47215,162.4716,-330.8522
81.50547,180.4027,-321.2943
81.53879,190.3797,-314.3523
81.57211,192.1595,-309.9002
81.60543,186.4963,-307.3693
81.63876,178.4638,-319.4469
81.67208,158.462,-325.6933
81.7054,132.0968,-335.9331
81.73872,98.47335,-345.1688
81.77204,61.64594,-353.3477
81.80537,20.45684,-357.9731
81.83869,-21.33168,-366.6164
81.87201,-61.46997,-360.0
81.90533,-99.52868,-357.1408
81.93865,-126.4861,-335.3833
81.97198,-151.4177,-323.876
82.0053,-176.4589,-324.5697
82.03862,-189.6849,-319.3618
82.07194,-195.5097,-316.3374
82.10526,-193.7123,-317.0583
82.13859,-181.5484,-318.3537
82.17191,-164.664,-324.3585
82.20523,-145.3099,-341.998
82.23855,-113.5497,-346.3552
82.27187,-81.21081,-360.8997
82.30519,-42.85986,-355.4515
82.33852,-2.943378,-358.5113
82.37184,37.05299,-358.6968
82.40516,74.78163,-349.5618
82.43848,109.6545,-340.4806
82.4718,139.1587,-331.4532
82.50513,163.4423,-324.602
82.53845,182.4736,-321.1607
82.57177,191.2434,-316.4753
82.60509,191.1348,-311.9977
82.63841,187.2482,-316.732
82.67174,175.1604,-324.9246
82.70506,153.5719,-333.203
82.73838,123.4623,-335.5117
82.7717,89.61821,-347.3899
82.80502,51.87972,-354.5216
82.83835,11.39627,-360.75
82.87167,-28.85793,-357.7081
82.90499,-68.64902,-358.3264
82.93831,-104.4256,-350.718
82.97163,-136.7803,-344.1163
83.00496,-154.9954,-322.0434
83.03828,-179.5002,-325.5419
83.0716,-190.4779,-319.6047
83.10492,-194.4226,-317.526
83.13824,-190.8888,-319.1908
83.17157,-180.3662,-325.6641
83.20489,-162.6074,-334.4393
83.23821,-136.6848,-342.3484
83.27153,-106.6035,-352.1137
83.30485,-70.4958,-356.4142
83.33817,-32.1157,-356.7264
83.3715,6.420597,-358.0843
83.40482,46.11674,-356.6815
83.43814,83.20595,-351.0849
83.47146,115.5163,-337.6471
83.50478,145.3769,-332.5285
83.53811,167.4678,-324.0556
83.57143,179.4519,-312.1849
83.60475,187.2931,-310.4555
83.63807,187.4934,-310.0604
83.67139,181.4464,-315.4577
83.70472,167.3357,-324.556
83.73804,143.4987,-329.7774
83.77136,115.4631,-345.8989
83.80468,81.45504,-356.3371
83.838,42.30081,-359.5894
83.87133,1.507646,-359.1905
83.90465,-38.14185,-357.9853
83.93797,-76.20212,-351.5068
83.97129,-110.3272,-344.8859
84.00461,-138.5291,-334.735
84.03794,-164.4158,-330.76
84.07126,-174.2204,-312.893
84.10458,-182.7816,-306.7437
84.1379,-184.8036,-306.2541
84.17122,-187.6393,-321.0459
84.20455,-174.35,-326.8279
84.23787,-152.667,-330.3418
84.27119,-128.4923,-343.5335
84.30451,-96.2976,-348.7272
84.33783,-60.76524,-354.4064
84.37116,-23.02333,-358.3694
84.40448,15.42846,-361.5121
84.4378,54.08255,-354.0049
84.47112,90.07123,-347.6588
84.50444,122.6597,-338.2951
84.53776,151.1969,-333.7116
84.57109,168.2269,-318.9158
84.60441,184.705,-319.0048
84.63773,186.2494,-310.465
84.67105,184.4141,-310.3307
84.70437,174.288,-312.8257
84.7377,158.5682,-321.1972
84.77102,136.3162,-335.9947
84.80434,104.5311,-341.6624
84.83766,70.71804,-351.736
84.87098,32.26949,-360.7032
84.90431,-7.646862,-360.6949
84.93763,-47.84475,-357.5323
84.97095,-83.72421,-349.8722
85.00427,-117.4762,-344.2843
85.03759,-147.4219,-341.7295
85.07092,-169.025,-331.7965
85.10424,-183.4418,-324.1341
85.13756,-190.5677,-320.0893
85.17088,-190.7579,-320.0125
85.2042,-183.4181,-323.9503
85.23753,-169.4954,-330.5411
85.27085,-149.332,-341.2882
85.30417,-120.5914,-347.2603
85.33749,-88.54139,-357.2039
85.37081,-53.32785,-367.0732
85.40414,-13.77197,-371.0175
85.43746,26.43654,-370.1316
85.47078,64.31367,-364.0674
85.5041,98.42199,-343.9111
85.53742,128.53,-334.8266
85.57074,157.7471,-334.0371
85.60407,174.1747,-323.8825
85.63739,185.3425,-319.7012
85.67071,188.3239,-317.2753
85.70403,185.3901,-320.0188
85.73735,174.4373,-326.2153
85.77068,152.6577,-327.098
85.804,128.5083,-341.7845
85.83732,97.99524,-356.2225
85.87064,60.45528,-357.5667
85.90396,21.4619,-362.8065
85.93729,-18.9065,-365.2623
85.97061,-56.52711,-353.8709
86.00393,-94.33154,-355.4645
86.03725,-122.5489,-339.7454
86.07057,-152.3196,-338.9061
86.1039,-164.478,-316.9559
86.13722,-176.4715,-310.6385
86.17054,-182.2178,-308.8459
86.20386,-180.2714,-308.9793
86.23718,-172.6532,-314.069
86.27051,-157.5355,-322.1727
86.30383,-136.4801,-332.5238
86.33715,-109.0759,-342.9342
86.37047,-76.62531,-350.7464
86.40379,-41.39111,-362.6181
86.43712,-2.76281,-358.5177
86.47044,36.19338,-360.2403
86.50376,73.46074,-357.0672
86.53708,106.4368,-344.0114
86.5704,135.2767,-333.9917
86.60373,159.3265,-327.8388
86.63705,176.4357,-322.6865
86.67037,179.2145,-308.8106
86.70369,183.3115,-312.4137
86.73701,177.3472,-314.5332
86.77033,167.5398,-327.1254
86.80366,143.4555,-327.4806
86.83698,117.4385,-340.7111
86.8703,85.3172,-352.4788
86.90362,48.43286,-355.7618
86.93694,9.477764,-358.5452
86.97027,-30.14793,-364.6901
87.00359,-66.62736,-352.9543
87.03691,-101.3392,-348.848
87.07023,-132.4778,-344.6145
87.10355,-157.7276,-337.0766
87.13688,-175.1269,-328.5852
87.1702,-185.3271,-322.5533
87.20352,-188.6773,-320.2634
87.23684,-178.6517,-312.2204
87.27016,-174.7062,-328.1871
87.30349,-156.5466,-336.4381
87.33681,-132.2411,-346.9295
87.37013,-100.6643,-348.8246
87.40345,-68.44931,-362.2033
87.43677,-30.61641,-364.6457
87.4701,8.15575,-364.5214
87.50342,46.12692,-355.1968
87.53674,83.57322,-356.2448
87.57006,114.5058,-339.246
87.60338,143.493,-336.2395
87.63671,165.2563,-330.4891
87.67003,177.4228,-320.605
87.70335,185.0798,-319.9089
87.73667,179.3517,-310.5233
87.76999,173.2311,-316.9754
87.80332,159.3886,-326.6567
87.83664,137.5567,-337.3758
87.86996,107.494,-345.2956
87.90328,75.22674,-359.6378
87.9366,37.2598,-365.2812
87.96992,-1.21234,-362.4279
88.00325,-40.23904,-358.5755
88.03657,-76.32223,-353.44
88.06989,-110.7138,-350.106
88.10321,-136.4559,-337.6423
88.13653,-160.4868,-332.5461
88.16986,-176.6315,-326.5149
88.20318,-180.6553,-315.1301
88.2365,-186.6036,-322.0156
88.26982,-180.6332,-324.3096
88.30314,-168.5422,-331.544
88.33647,-148.6688,-340.1056
88.36979,-122.5465,-348.0134
88.40311,-90.46394,-352.9175
88.43643,-54.70238,-355.0612
88.46975,-18.3212,-359.0732
88.50308,19.49751,-363.7564
88.5364,57.34552,-361.354
88.56972,92.24133,-351.9858
88.60304,123.4634,-342.3431
88.63636,147.6218,-330.5541
88.66969,167.4642,-326.5162
88.70301,179.1393,-320.9166
88.73633,183.3034,-318.5603
88.76965,181.2437,-320.7232
88.80297,169.3711,-321.6466
88.8363,151.3934,-326.7469
88.86962,127.601,-337.8495
88.90294,97.73245,-348.0387
88.93626,63.26706,-358.685
88.96958,25.2896,-363.4526
89.0029,-14.1414,-365.8747
89.03623,-50.76194,-357.3921
89.06955,-86.34718,-351.922
89.10287,-114.8947,-339.0403
89.13619,-145.7353,-341.5084
89.16951,-164.7192,-331.5178
89.20284,-172.538,-316.3453
89.23616,-184.3301,-322.5355
89.26948,-176.7122,-311.5031
89.3028,-170.5682,-317.1449
89.33612,-158.6886,-328.2951
89.36945,-136.6304,-335.4028
89.40277,-110.5668,-345.1515
89.43609,-78.35266,-350.8615
89.46941,-44.32485,-357.9394
89.50273,-6.488118,-357.9394
89.53606,31.42137,-357.1667
89.56938,67.21266,-351.6227
89.6027,101.5161,-351.1224
89.63602,129.1145,-337.8914
89.66934,153.3017,-330.6761
89.70267,167.3402,-319.4136
89.73599,175.2362,-312.5944
89.76931,177.3254,-311.4148
89.80263,173.3201,-314.3268
89.83595,165.3538,-327.5588
89.86928,143.2806,-328.8049
89.9026,115.9672,-337.2397
89.93592,85.63997,-346.7357
89.96924,51.12769,-359.7993
90.00256,12.34318,-360.7436
90.03589,-25.05586,-357.3413
90.06921,-62.67266,-358.4148
90.10253,-94.49049,-345.959
90.13585,-122.523,-336.1981
90.16917,-150.6164,-337.139
90.20249,-168.5066,-330.5639
90.23582,-179.6789,-325.186
90.26914,-183.385,-322.8175
90.30246,-180.6881,-324.4298
90.33578,-170.8215,-329.0865
90.3691,-154.3339,-337.9002
90.40243,-128.5396,-339.7795
90.43575,-100.6753,-349.5209
90.46907,-68.62997,-359.8317
90.50239,-32.23998,-362.6667
90.53571,5.087357,-364.0514
90.56904,42.59889,-358.6943
90.60236,78.20529,-355.5802
90.63568,108.3931,-340.4475
90.669,135.3172,-333.4653
90.70232,159.2039,-332.7303
90.73565,173.4274,-326.1221
90.76897,179.1078,-319.985
90.80229,175.2897,-312.5021
90.83561,167.3155,-312.8882
90.86893,157.3067,-326.8646
90.90226,135.3118,-332.1388
90.93558,107.3367,-340.9329
90.9689,75.352,-350.1697
91.00222,39.43347,-362.5954
91.03554,1.449494,-358.4545
91.06887,-36.28627,-360.4633
91.10219,-72.46619,-354.8333
91.13551,-102.4722,-342.8789
91.16883,-132.7201,-342.0963
91.20215,-156.2971,-337.543
91.23547,-172.2138,-330.1987
91.2688,-180.7264,-325.1777
91.30212,-182.3371,-324.4194
91.33544,-176.6499,-326.6417
91.36876,-164.8777,-333.2062
91.40208,-146.6394,-342.2121
91.43541,-122.3895,-351.1023
91.46873,-88.65123,-348.4124
91.50205,-56.37177,-360.6957
91.53537,-20.27928,-364.8351
91.56869,17.23383,-365.5422
91.60202,53.33451,-359.025
91.63534,86.71942,-347.1446
91.66866,115.8625,-337.1727
91.70198,143.5276,-336.1393
91.7353,162.5819,-329.4879
91.76863,171.4086,-318.4411
91.80195,175.2022,-314.8254
91.83527,175.2585,-318.6664
91.86859,163.2192,-316.9017
91.90191,149.4868,-328.4112
91.93524,125.5462,-334.3241
91.96856,97.37936,-347.4159
92.00188,63.68909,-355.5851
92.0352,26.51174,-358.7219
92.06852,-10.99605,-363.8868
92.10185,-48.35046,-359.6883
92.13517,-82.81144,-353.2636
92.16849,-110.8453,-340.1471
92.20181,-140.6609,-342.4234
92.23513,-160.4952,-334.8697
92.26846,-166.7672,-316.4006
92.30178,-179.766,-324.3233
92.3351,-178.5338,-323.6833
92.36842,-172.4506,-330.0368
92.40174,-158.1456,-336.9921
92.43506,-136.6954,-342.4357
92.46839,-108.6564,-346.1979
92.50171,-77.34166,-350.3796
92.53503,-43.51778,-355.992
92.56835,-8.591134,-357.8607
92.60167,28.93316,-357.7634
92.635,63.46114,-352.9526
92.66832,95.43842,-344.7875
92.70164,125.3127,-339.5024
92.73496,145.4114,-325.6738
92.76828,166.4698,-329.3579
92.80161,176.1269,-325.5234
92.83493,178.2623,-323.4805
92.86825,174.3662,-325.6492
92.90157,162.3347,-329.8695
92.93489,144.4425,-339.2964
92.96822,116.8079,-341.1418
93.00154,86.40421,-349.1707
93.03486,52.06374,-361.573
93.06818,14.3669,-359.0227
93.1015,-23.71985,-363.6632
93.13483,-59.90651,-362.0244
93.16815,-93.61376,-355.9121
93.20147,-121.5202,-345.5266
93.23479,-147.3629,-341.4378
93.26811,-163.4879,-331.6927
93.30144,-175.6763,-328.1299
93.33476,-179.6758,-326.0864
93.36808,-176.9057,-327.3056
93.4014,-163.4891,-325.5757
93.43472,-150.7744,-339.3449
93.46805,-124.7477,-339.1281
93.50137,-98.79413,-351.2322
93.53469,-66.72441,-356.448
93.56801,-31.15828,-360.4118
93.60133,4.15328,-358.5764
93.63465,40.90397,-357.2888
93.66798,74.53452,-352.2562
93.7013,105.3868,-342.2897
93.73462,131.4504,-332.6448
93.76794,151.2302,-324.9727
93.80126,165.5396,-320.1634
93.83459,173.3465,-319.3039
93.86791,173.2717,-318.6864
93.90123,169.497,-327.1309
93.93455,155.3608,-332.5625
93.96787,135.2613,-342.4849
94.0012,105.5081,-343.6056
94.03452,75.29954,-361.2059
94.06784,39.43798,-367.1833
94.10116,3.098509,-357.9592
94.13448,-34.72757,-363.8158
94.16781,-70.60965,-358.6301
94.20113,-104.2988,-356.5517
94.23445,-126.558,-336.063
94.26777,-152.3826,-338.8829
94.30109,-160.4701,-319.7042
94.33442,-176.3221,-328.0613
94.36774,-174.4464,-321.5639
94.40106,-172.804,-329.0103
94.43438,-160.6317,-334.6308
94.4677,-140.6212,-338.5375
94.50103,-114.5625,-340.5796
94.53435,-88.48959,-356.7551
94.56767,-54.63761,-357.1667
94.60099,-19.16597,-359.1577
94.63431,15.92504,-359.0945
94.66763,52.54904,-358.5338
94.70096,86.44359,-356.7063
94.73428,113.5151,-337.9973
94.7676,137.1075,-328.9927
94.80092,160.3071,-333.2278
94.83424,170.2812,-325.4268
94.86757,173.1866,-320.6504
94.90089,169.5862,-318.0477
94.93421,161.3838,-324.6123
94.96753,145.4163,-331.4883
95.00085,123.3071,-340.7563
95.03418,95.10663,-350.993
95.0675,61.40519,-353.9586
95.10082,25.36569,-363.0201
95.13414,-10.84041,-362.5314
95.16746,-46.75456,-356.951
95.20079,-82.67492,-360.0142
95.23411,-112.7088,-352.1178
95.26743,-136.5372,-342.6434
95.30075,-152.7857,-328.1352
95.33407,-162.9037,-318.2254
95.3674,-175.5271,-327.4295
95.40072,-174.3226,-326.6406
95.43404,-166.2975,-328.9759
95.46736,-153.5411,-337.4516
95.50068,-128.6813,-334.717
95.53401,-104.4751,-344.4358
95.56733,-74.49646,-350.7909
95.60065,-42.24496,-355.4871
95.63397,-6.618263,-358.08
95.66729,29.46361,-358.6903
95.70062,63.55398,-353.4483
95.73394,95.1457,-347.0299
95.76726,125.275,-344.2791
95.80058,145.1576,-330.8401
95.8339,161.5811,-326.1304
95.86722,171.1622,-324.955
95.90055,169.2727,-316.4499
95.93387,169.3594,-327.5835
95.96719,157.3472,-331.9348
96.00051,139.255,-341.7884
96.03383,111.3538,-340.511
96.06716,81.64389,-350.1111
96.10048,47.9073,-353.9186
96.1338,11.74949,-361.2111
96.16712,-24.67442,-358.3475
96.20044,-60.28182,-362.5423
96.23377,-92.818,-357.0446
96.26709,-120.7021,-348.437
96.30041,-144.4455,-342.3354
96.33373,-160.6087,-333.5841
96.36705,-170.5534,-328.4958
96.40038,-174.3796,-326.6415
96.4337,-171.6069,-328.3679
96.46702,-158.4472,-326.4666
96.50034,-145.7079,-340.4353
96.53366,-122.7753,-346.3397
96.56699,-96.39295,-356.6398
