Time (s),Position (m)
10:43:47.828,0.06
10:43:48.828,0.06
10:43:49.828,0.06
10:43:50.828,0.06
10:43:51.828,0.06
10:43:52.828,0.06
10:43:53.828,0.06
10:43:54.828,0.06
10:43:55.828,0.06
10:43:56.828,0.06
10:43:57.828,0.06
10:43:58.828,0.06
10:43:59.828,0.059
10:44:00.828,0.06
10:44:01.828,0.06
10:44:02.828,0.06
10:44:03.828,0.06
10:44:04.828,0.06
10:44:05.828,0.06
10:44:06.828,0.06
10:44:07.828,0.06
10:44:08.828,0.06
10:44:09.828,0.06
10:44:10.828,0.06
10:44:11.828,0.06
10:44:12.828,0.06
10:44:13.828,0.06
10:44:14.829,0.06
10:44:15.828,0.06
10:44:16.828,0.06
10:44:17.828,0.06
10:44:18.828,0.059
10:44:19.828,0.06
10:44:20.828,0.06
10:44:21.828,0.06
10:44:22.828,0.06
10:44:23.828,0.06
10:44:24.828,0.06
10:44:25.829,0.06
10:44:26.829,0.06
10:44:27.829,0.06
10:44:28.828,0.06
10:44:29.828,0.06
10:44:30.828,0.06
10:44:31.829,0.06
10:44:32.828,0.06
10:44:33.828,0.06
10:44:34.828,0.06
10:44:35.828,0.06
10:44:36.829,0.06
10:44:37.828,0.06
10:44:38.828,0.06
10:44:39.829,0.06
10:44:40.828,0.06
10:44:41.829,0.06
10:44:42.829,0.06
10:44:43.828,0.06
10:44:44.829,0.06
10:44:45.828,0.06
10:44:46.828,0.06
10:44:47.829,0.06
10:44:48.828,0.06
10:44:49.828,0.06
10:44:50.828,0.06
10:44:51.829,0.06
10:44:52.828,0.06
10:44:53.828,0.06
10:44:54.828,0.06
10:44:55.829,0.06
10:44:56.829,0.06
10:44:57.828,0.061
10:44:58.829,0.06
10:44:59.829,0.06
10:45:00.828,0.06
10:45:01.829,0.061
10:45:02.829,0.06
10:45:03.829,0.06
10:45:04.829,0.06
10:45:05.828,0.061
10:45:06.828,0.061
10:45:07.829,0.061
10:45:08.828,0.06
10:45:09.828,0.061
10:45:10.828,0.061
10:45:11.828,0.06
10:45:12.828,0.061
10:45:13.829,0.061
10:45:14.829,0.061
10:45:15.828,0.06
10:45:16.829,0.061
10:45:17.828,0.061
10:45:18.829,0.061
10:45:19.829,0.06
10:45:20.829,0.061
10:45:21.828,0.061
10:45:22.829,0.061
10:45:23.828,0.061
10:45:24.828,0.061
10:45:25.828,0.061
10:45:26.829,0.061
10:45:27.828,0.061
10:45:28.828,0.06
10:45:29.829,0.06
10:45:30.829,0.061
10:45:31.828,0.06
10:45:32.829,0.06
10:45:33.828,0.061
10:45:34.828,0.06
10:45:35.828,0.06
10:45:36.828,0.06
10:45:37.829,0.061
10:45:38.828,0.06
10:45:39.829,0.06
10:45:40.828,0.06
10:45:41.829,0.061
10:45:42.829,0.061
10:45:43.828,0.06
10:45:44.829,0.06
10:45:45.829,0.061
10:45:46.829,0.06
10:45:47.828,0.061
10:45:48.829,0.061
10:45:49.829,0.06
