Time (s),Position (m)
11:06:21.647,0.183
11:06:22.647,0.184
11:06:23.647,0.184
11:06:24.647,0.184
11:06:25.647,0.184
11:06:26.647,0.184
11:06:27.648,0.184
11:06:28.647,0.184
11:06:29.647,0.184
11:06:30.647,0.184
11:06:31.647,0.184
11:06:32.647,0.184
11:06:33.647,0.184
11:06:34.647,0.185
11:06:35.647,0.185
11:06:36.647,0.185
11:06:37.648,0.185
11:06:38.647,0.185
11:06:39.647,0.185
11:06:40.647,0.185
11:06:41.647,0.185
11:06:42.647,0.185
11:06:43.647,0.185
11:06:44.647,0.185
11:06:45.648,0.185
11:06:46.647,0.185
11:06:47.647,0.185
11:06:48.647,0.185
11:06:49.647,0.185
11:06:50.647,0.185
11:06:51.647,0.185
11:06:52.647,0.185
11:06:53.647,0.185
11:06:54.647,0.185
11:06:55.647,0.185
11:06:56.648,0.185
11:06:57.647,0.185
11:06:58.647,0.185
11:06:59.647,0.185
11:07:00.647,0.185
11:07:01.647,0.185
11:07:02.647,0.185
11:07:03.647,0.185
11:07:04.647,0.185
11:07:05.647,0.185
11:07:06.647,0.185
11:07:07.647,0.185
11:07:08.648,0.185
11:07:09.648,0.185
11:07:10.648,0.185
11:07:11.647,0.185
11:07:12.647,0.185
11:07:13.647,0.185
11:07:14.647,0.185
11:07:15.647,0.184
11:07:16.648,0.184
11:07:17.648,0.184
11:07:18.647,0.184
11:07:19.647,0.184
11:07:20.647,0.184
11:07:21.647,0.184
11:07:22.647,0.184
11:07:23.648,0.184
11:07:24.647,0.184
11:07:25.648,0.184
11:07:26.647,0.184
11:07:27.647,0.184
11:07:28.648,0.184
11:07:29.647,0.183
11:07:30.647,0.183
11:07:31.647,0.183
11:07:32.647,0.183
11:07:33.647,0.183
11:07:34.647,0.183
11:07:35.647,0.183
11:07:36.647,0.183
11:07:37.647,0.183
11:07:38.647,0.183
11:07:39.647,0.183
11:07:40.647,0.182
11:07:41.647,0.182
11:07:42.647,0.182
11:07:43.647,0.182
11:07:44.647,0.182
11:07:45.647,0.182
11:07:46.647,0.182
11:07:47.647,0.182
11:07:48.647,0.182
11:07:49.647,0.181
11:07:50.647,0.181
11:07:51.647,0.181
11:07:52.647,0.181
11:07:53.647,0.181
11:07:54.647,0.181
11:07:55.647,0.181
11:07:56.647,0.181
11:07:57.647,0.181
11:07:58.648,0.181
11:07:59.648,0.181
11:08:00.647,0.18
11:08:01.647,0.18
11:08:02.647,0.18
11:08:03.647,0.18
11:08:04.647,0.18
11:08:05.647,0.18
11:08:06.647,0.18
11:08:07.647,0.18
11:08:08.647,0.18
11:08:09.647,0.18
11:08:10.647,0.18
11:08:11.647,0.179
11:08:12.647,0.179
11:08:13.647,0.179
11:08:14.647,0.179
11:08:15.647,0.179
11:08:16.648,0.179
11:08:17.647,0.179
11:08:18.647,0.178
11:08:19.647,0.178
11:08:20.648,0.178
11:08:21.647,0.178
11:08:22.647,0.178
11:08:23.647,0.178
11:08:24.647,0.178
11:08:25.647,0.178
11:08:26.647,0.178
11:08:27.647,0.178
11:08:28.647,0.178
11:08:29.647,0.178
11:08:30.647,0.177
11:08:31.647,0.177
11:08:32.647,0.177
