Time (s),Position (m)
10:47:04.829,0.064
10:47:06.830,0.064
10:47:07.830,0.064
10:47:08.829,0.064
10:47:09.829,0.065
10:47:10.829,0.064
10:47:11.829,0.065
10:47:12.829,0.065
10:47:13.829,0.065
10:47:14.829,0.065
10:47:15.829,0.066
10:47:16.830,0.066
10:47:17.829,0.065
10:47:18.829,0.066
10:47:19.830,0.066
10:47:20.829,0.067
10:47:21.829,0.066
10:47:22.830,0.067
10:47:23.829,0.067
10:47:24.829,0.067
10:47:25.830,0.068
10:47:26.829,0.068
10:47:27.829,0.068
10:47:28.829,0.068
10:47:29.829,0.068
10:47:30.829,0.068
10:47:31.829,0.068
10:47:32.829,0.069
10:47:33.830,0.069
10:47:34.829,0.069
10:47:35.830,0.07
10:47:36.829,0.071
10:47:37.829,0.07
10:47:38.829,0.071
10:47:39.829,0.071
10:47:40.830,0.071
10:47:41.829,0.072
10:47:42.829,0.073
10:47:43.829,0.072
10:47:44.830,0.073
10:47:45.829,0.073
10:47:46.830,0.074
10:47:47.830,0.073
10:47:48.829,0.074
10:47:49.829,0.074
10:47:50.830,0.075
10:47:51.830,0.075
10:47:52.829,0.075
10:47:53.830,0.077
10:47:54.830,0.076
10:47:55.830,0.077
10:47:56.829,0.077
10:47:57.830,0.077
10:47:58.829,0.077
10:47:59.829,0.078
10:48:00.829,0.078
10:48:01.829,0.078
10:48:02.830,0.079
10:48:03.830,0.079
10:48:04.829,0.079
10:48:05.829,0.079
10:48:06.830,0.08
10:48:07.829,0.08
10:48:08.829,0.08
10:48:09.829,0.081
10:48:10.830,0.081
10:48:11.829,0.081
10:48:12.830,0.082
10:48:13.829,0.082
10:48:14.829,0.082
10:48:15.830,0.083
10:48:16.830,0.083
10:48:17.829,0.083
10:48:18.830,0.083
10:48:19.830,0.083
10:48:20.830,0.083
10:48:21.830,0.084
10:48:22.830,0.084
10:48:23.830,0.084
10:48:24.829,0.084
10:48:25.829,0.085
10:48:26.830,0.085
10:48:27.830,0.085
10:48:28.829,0.086
10:48:29.830,0.086
10:48:30.830,0.086
10:48:31.829,0.086
10:48:32.830,0.086
10:48:33.830,0.086
10:48:34.829,0.087
10:48:35.830,0.087
10:48:36.829,0.087
10:48:37.830,0.087
10:48:38.829,0.087
10:48:39.830,0.087
10:48:40.830,0.087
10:48:41.829,0.087
10:48:42.830,0.087
10:48:43.829,0.087
10:48:44.829,0.087
10:48:45.829,0.089
10:48:46.830,0.088
10:48:47.830,0.089
10:48:48.830,0.089
10:48:49.830,0.089
10:48:50.829,0.089
10:48:51.830,0.089
10:48:52.830,0.088
10:48:53.830,0.089
10:48:54.830,0.089
10:48:55.830,0.089
10:48:56.830,0.089
10:48:57.829,0.089
10:48:58.829,0.09
10:48:59.829,0.09
10:49:00.830,0.09
10:49:01.830,0.091
10:49:02.830,0.09
10:49:03.830,0.09
10:49:04.829,0.089
10:49:05.829,0.09
10:49:06.830,0.089
10:49:07.830,0.09
10:49:08.830,0.09
10:49:09.830,0.09
10:49:10.830,0.09
10:49:11.830,0.09
10:49:12.830,0.09
10:49:13.830,0.09
10:49:14.830,0.09
10:49:15.829,0.09
10:49:16.830,0.09
10:49:17.830,0.09
10:49:18.830,0.09
10:49:19.830,0.09
10:49:20.830,0.09
10:49:21.830,0.091
10:49:22.830,0.09
10:49:23.830,0.09
10:49:24.830,0.09
10:49:25.830,0.09
10:49:26.829,0.09
10:49:27.830,0.09
10:49:28.830,0.09
10:49:29.830,0.089
10:49:30.830,0.089
10:49:31.829,0.09
10:49:32.830,0.09
10:49:33.830,0.089
10:49:34.830,0.089
10:49:35.830,0.089
10:49:36.830,0.089
10:49:37.830,0.089
10:49:38.830,0.088
10:49:39.830,0.088
10:49:40.830,0.088
10:49:41.830,0.088
10:49:42.830,0.088
10:49:43.830,0.088
10:49:44.830,0.087
10:49:45.830,0.087
10:49:46.830,0.087
10:49:47.830,0.087
10:49:48.830,0.088
10:49:49.830,0.087
10:49:50.830,0.087
10:49:51.830,0.087
10:49:52.830,0.086
10:49:53.830,0.086
10:49:54.830,0.086
10:49:55.830,0.086
10:49:56.831,0.085
10:49:57.830,0.085
10:49:58.830,0.086
10:49:59.830,0.085
10:50:00.830,0.085
10:50:01.830,0.084
10:50:02.831,0.084
10:50:03.830,0.083
10:50:04.830,0.083
10:50:05.830,0.083
10:50:06.830,0.082
10:50:07.830,0.082
10:50:08.830,0.082
10:50:09.830,0.082
10:50:10.830,0.082
10:50:11.831,0.081
10:50:12.831,0.082
10:50:13.830,0.081
10:50:14.831,0.081
10:50:15.830,0.08
10:50:16.830,0.08
10:50:17.830,0.08
10:50:18.830,0.079
10:50:19.831,0.079
10:50:20.830,0.079
10:50:21.830,0.079
10:50:22.830,0.079
10:50:23.830,0.081
10:50:24.830,0.078
10:50:25.831,0.078
10:50:26.830,0.078
10:50:27.830,0.078
10:50:28.831,0.077
10:50:29.830,0.077
10:50:30.831,0.077
10:50:31.830,0.077
10:50:32.830,0.077
10:50:33.831,0.076
10:50:34.831,0.077
10:50:35.830,0.075
10:50:36.830,0.075
10:50:37.830,0.075
10:50:38.830,0.075
10:50:39.831,0.074
10:50:40.830,0.074
10:50:41.830,0.075
10:50:42.830,0.074
10:50:43.831,0.074
10:50:44.830,0.073
10:50:45.830,0.074
10:50:46.830,0.073
10:50:47.830,0.073
10:50:48.830,0.073
10:50:49.830,0.073
10:50:50.830,0.072
10:50:51.830,0.072
10:50:52.830,0.072
10:50:53.830,0.072
10:50:54.831,0.072
10:50:55.831,0.073
10:50:56.830,0.072
10:50:57.831,0.071
10:50:58.830,0.071
10:50:59.830,0.071
10:51:00.830,0.07
10:51:01.830,0.07
10:51:02.830,0.07
10:51:03.830,0.07
10:51:04.831,0.07
10:51:05.831,0.07
10:51:06.831,0.068
10:51:07.830,0.068
10:51:08.831,0.068
10:51:09.830,0.068
10:51:10.830,0.068
10:51:11.831,0.068
10:51:12.830,0.068
10:51:13.830,0.068
10:51:14.831,0.068
10:51:15.830,0.067
10:51:16.831,0.068
10:51:17.830,0.068
10:51:18.831,0.067
10:51:19.831,0.067
10:51:20.830,0.067
10:51:21.830,0.067
10:51:22.831,0.067
10:51:23.830,0.067
10:51:24.831,0.067
10:51:25.831,0.067
10:51:26.831,0.066
10:51:27.831,0.066
10:51:28.830,0.066
10:51:29.831,0.066
10:51:30.830,0.066
10:51:31.831,0.066
10:51:32.831,0.066
10:51:33.830,0.066
10:51:34.831,0.065
10:51:35.831,0.066
10:51:36.830,0.066
10:51:37.830,0.066
10:51:38.831,0.066
10:51:39.831,0.066
10:51:40.830,0.066
10:51:41.830,0.066
10:51:42.831,0.066
10:51:43.830,0.066
10:51:44.831,0.066
10:51:45.831,0.066
10:51:46.830,0.066
10:51:47.831,0.066
10:51:48.830,0.066
10:51:49.831,0.066
10:51:50.830,0.066
10:51:51.830,0.066
10:51:52.830,0.066
10:51:53.831,0.066
10:51:54.831,0.066
10:51:55.831,0.067
10:51:56.831,0.067
10:51:57.831,0.066
10:51:58.830,0.067
10:51:59.831,0.067
10:52:00.831,0.067
10:52:01.831,0.067
10:52:02.831,0.067
10:52:03.830,0.067
10:52:04.830,0.067
10:52:05.831,0.068
10:52:06.831,0.068
10:52:07.831,0.067
10:52:08.831,0.068
10:52:09.831,0.067
10:52:10.831,0.067
10:52:11.831,0.068
10:52:12.831,0.068
10:52:13.831,0.068
10:52:14.831,0.068
10:52:15.830,0.068
10:52:16.831,0.068
10:52:17.830,0.069
10:52:18.831,0.069
10:52:19.831,0.069
10:52:20.831,0.069
10:52:21.831,0.07
10:52:22.831,0.069
10:52:23.831,0.069
10:52:24.831,0.07
10:52:25.831,0.071
10:52:26.831,0.07
10:52:27.831,0.071
10:52:28.831,0.07
10:52:29.831,0.071
10:52:30.831,0.073
10:52:31.831,0.072
10:52:32.831,0.071
10:52:33.831,0.072
10:52:34.831,0.073
10:52:35.831,0.072
10:52:36.831,0.072
10:52:37.831,0.072
10:52:38.831,0.073
10:52:39.831,0.074
10:52:40.831,0.073
10:52:41.831,0.074
10:52:42.831,0.073
10:52:43.831,0.073
10:52:44.831,0.074
10:52:45.831,0.074
10:52:46.831,0.074
10:52:47.832,0.074
10:52:48.831,0.075
10:52:49.831,0.075
10:52:50.832,0.074
10:52:51.831,0.075
10:52:52.831,0.075
10:52:53.831,0.075
10:52:54.831,0.075
10:52:55.831,0.076
10:52:56.831,0.076
10:52:57.832,0.077
10:52:58.831,0.077
10:52:59.832,0.077
10:53:00.832,0.077
10:53:01.831,0.077
10:53:02.831,0.077
10:53:03.831,0.078
10:53:04.831,0.078
10:53:05.831,0.078
10:53:06.831,0.078
10:53:07.831,0.078
10:53:08.831,0.079
10:53:09.831,0.079
10:53:10.831,0.079
10:53:11.831,0.079
10:53:12.831,0.079
10:53:13.831,0.079
10:53:14.831,0.08
10:53:15.831,0.08
10:53:16.832,0.081
10:53:17.831,0.08
10:53:18.831,0.081
10:53:19.831,0.082
10:53:20.832,0.081
10:53:21.832,0.081
10:53:22.831,0.082
10:53:23.831,0.083
10:53:24.831,0.082
10:53:25.831,0.083
10:53:26.831,0.082
10:53:27.831,0.082
10:53:28.831,0.083
10:53:29.832,0.083
10:53:30.831,0.083
10:53:31.831,0.083
10:53:32.832,0.083
10:53:33.831,0.085
10:53:34.831,0.084
10:53:35.831,0.085
10:53:36.831,0.085
10:53:37.831,0.085
10:53:38.832,0.085
10:53:39.831,0.085
10:53:40.832,0.085
10:53:41.831,0.085
10:53:42.832,0.086
10:53:43.832,0.085
10:53:44.831,0.085
10:53:45.831,0.086
10:53:46.832,0.086
10:53:47.832,0.086
10:53:48.832,0.086
10:53:49.832,0.086
10:53:50.832,0.086
10:53:51.831,0.086
10:53:52.832,0.087
10:53:53.831,0.087
10:53:54.831,0.087
10:53:55.832,0.087
10:53:56.831,0.086
10:53:57.832,0.087
10:53:58.831,0.088
10:53:59.831,0.087
10:54:00.832,0.087
10:54:01.832,0.087
10:54:02.831,0.087
10:54:03.831,0.087
10:54:04.831,0.087
10:54:05.831,0.087
10:54:06.831,0.087
10:54:07.832,0.087
10:54:08.831,0.087
10:54:09.832,0.087
10:54:10.831,0.087
10:54:11.832,0.087
10:54:12.831,0.088
10:54:13.832,0.087
10:54:14.832,0.088
10:54:15.832,0.087
10:54:16.831,0.087
10:54:17.832,0.087
10:54:18.831,0.087
10:54:19.832,0.087
10:54:20.831,0.087
10:54:21.832,0.087
10:54:22.832,0.087
10:54:23.832,0.087
10:54:24.831,0.087
10:54:25.832,0.087
10:54:26.832,0.087
10:54:27.832,0.087
10:54:28.831,0.087
10:54:29.832,0.087
10:54:30.831,0.087
10:54:31.831,0.087
10:54:32.831,0.087
10:54:33.832,0.087
10:54:34.831,0.088
10:54:35.832,0.087
10:54:36.831,0.087
10:54:37.832,0.087
10:54:38.831,0.087
10:54:39.831,0.086
10:54:40.832,0.086
10:54:41.832,0.086
10:54:42.832,0.086
10:54:43.832,0.086
10:54:44.831,0.086
10:54:45.832,0.086
10:54:46.832,0.086
10:54:47.831,0.086
10:54:48.832,0.086
10:54:49.832,0.086
10:54:50.831,0.085
10:54:51.832,0.085
10:54:52.832,0.086
10:54:53.832,0.085
10:54:54.832,0.085
10:54:55.832,0.085
10:54:56.832,0.085
10:54:57.832,0.085
10:54:58.832,0.084
10:54:59.832,0.083
10:55:00.832,0.084
10:55:01.831,0.084
10:55:02.832,0.083
10:55:03.832,0.083
10:55:04.832,0.084
10:55:05.832,0.083
10:55:06.831,0.083
10:55:07.832,0.083
10:55:08.832,0.082
10:55:09.832,0.082
10:55:10.832,0.082
10:55:11.831,0.082
10:55:12.832,0.082
10:55:13.832,0.082
10:55:14.832,0.082
10:55:15.832,0.081
10:55:16.832,0.081
10:55:17.832,0.081
10:55:18.832,0.081
10:55:19.832,0.08
10:55:20.832,0.08
10:55:21.832,0.08
10:55:22.832,0.08
10:55:23.832,0.08
10:55:24.832,0.08
10:55:25.832,0.079
10:55:26.832,0.079
10:55:27.832,0.079
10:55:28.832,0.078
10:55:29.832,0.078
10:55:30.832,0.078
10:55:31.832,0.078
10:55:32.832,0.078
10:55:33.832,0.078
10:55:34.832,0.078
10:55:35.832,0.078
10:55:36.832,0.078
10:55:37.832,0.077
10:55:38.833,0.077
10:55:39.832,0.077
10:55:40.832,0.077
10:55:41.832,0.077
10:55:42.832,0.076
10:55:43.833,0.077
10:55:44.832,0.076
10:55:45.832,0.076
10:55:46.832,0.075
10:55:47.832,0.075
10:55:48.833,0.075
10:55:49.832,0.074
10:55:50.832,0.074
10:55:51.833,0.074
10:55:52.832,0.074
10:55:53.833,0.074
10:55:54.833,0.074
10:55:55.832,0.074
10:55:56.833,0.074
10:55:57.833,0.074
10:55:58.832,0.073
10:55:59.832,0.073
10:56:00.832,0.073
10:56:01.832,0.073
10:56:02.832,0.073
10:56:03.832,0.073
10:56:04.833,0.073
10:56:05.832,0.072
10:56:06.833,0.074
10:56:07.833,0.072
10:56:08.832,0.072
10:56:09.832,0.072
10:56:10.833,0.072
10:56:11.832,0.071
10:56:12.832,0.073
10:56:13.833,0.073
10:56:14.832,0.072
10:56:15.832,0.072
10:56:16.832,0.071
10:56:17.832,0.07
10:56:18.832,0.071
10:56:19.832,0.071
10:56:20.832,0.071
10:56:21.832,0.07
10:56:22.832,0.07
10:56:23.833,0.07
10:56:24.832,0.07
10:56:25.832,0.07
10:56:26.832,0.07
10:56:27.832,0.07
10:56:28.832,0.07
10:56:29.832,0.07
10:56:30.833,0.069
10:56:31.833,0.069
10:56:32.832,0.069
10:56:33.832,0.069
10:56:34.832,0.069
10:56:35.833,0.069
10:56:36.832,0.069
10:56:37.832,0.069
10:56:38.832,0.069
10:56:39.833,0.068
10:56:40.832,0.07
10:56:41.833,0.068
10:56:42.833,0.071
10:56:43.832,0.068
10:56:44.833,0.068
10:56:45.833,0.068
10:56:46.832,0.068
10:56:47.832,0.068
10:56:48.832,0.07
10:56:49.833,0.069
10:56:50.832,0.068
10:56:51.833,0.071
10:56:52.833,0.068
10:56:53.832,0.068
10:56:54.833,0.068
10:56:55.833,0.071
10:56:56.833,0.071
10:56:57.833,0.068
10:56:58.833,0.068
10:56:59.833,0.068
10:57:00.833,0.071
10:57:01.832,0.07
10:57:02.833,0.068
10:57:03.832,0.069
10:57:04.833,0.069
10:57:05.833,0.069
10:57:06.833,0.069
10:57:07.833,0.069
10:57:08.832,0.069
10:57:09.833,0.069
10:57:10.832,0.069
10:57:11.832,0.069
10:57:12.832,0.071
10:57:13.832,0.07
10:57:14.832,0.07
10:57:15.832,0.07
10:57:16.832,0.07
10:57:17.832,0.07
10:57:18.833,0.07
10:57:19.832,0.072
10:57:20.833,0.072
10:57:21.832,0.071
10:57:22.833,0.071
10:57:23.833,0.071
10:57:24.832,0.07
10:57:25.833,0.071
10:57:26.832,0.071
10:57:27.832,0.072
10:57:28.833,0.073
10:57:29.832,0.073
10:57:30.832,0.072
10:57:31.833,0.072
10:57:32.832,0.072
10:57:33.833,0.073
10:57:34.833,0.072
10:57:35.833,0.073
10:57:36.833,0.072
10:57:37.833,0.073
10:57:38.833,0.073
10:57:39.833,0.074
10:57:40.833,0.073
10:57:41.833,0.074
10:57:42.833,0.074
10:57:43.833,0.074
10:57:44.833,0.073
10:57:45.833,0.073
10:57:46.832,0.074
10:57:47.833,0.074
10:57:48.832,0.074
10:57:49.832,0.074
10:57:50.832,0.074
10:57:51.832,0.074
10:57:52.833,0.074
10:57:53.833,0.075
10:57:54.833,0.075
10:57:55.833,0.075
10:57:56.833,0.075
10:57:57.832,0.075
10:57:58.833,0.076
10:57:59.832,0.076
10:58:00.833,0.076
10:58:01.833,0.077
10:58:02.833,0.076
10:58:03.833,0.077
10:58:04.832,0.077
10:58:05.833,0.077
10:58:06.833,0.077
10:58:07.833,0.077
10:58:08.833,0.077
10:58:09.832,0.077
10:58:10.833,0.078
10:58:11.833,0.078
10:58:12.833,0.078
10:58:13.833,0.078
10:58:14.833,0.078
10:58:15.833,0.078
10:58:16.832,0.078
10:58:17.833,0.079
10:58:18.833,0.079
10:58:19.833,0.079
10:58:20.833,0.079
10:58:21.833,0.079
10:58:22.833,0.079
10:58:23.833,0.079
10:58:24.833,0.079
10:58:25.833,0.079
10:58:26.833,0.08
10:58:27.833,0.081
10:58:28.833,0.081
10:58:29.833,0.081
10:58:30.833,0.08
10:58:31.833,0.081
10:58:32.833,0.081
10:58:33.833,0.081
10:58:34.833,0.081
10:58:35.833,0.081
10:58:36.833,0.081
10:58:37.834,0.081
10:58:38.833,0.083
10:58:39.833,0.082
10:58:40.833,0.083
10:58:41.833,0.083
10:58:42.833,0.083
10:58:43.833,0.082
10:58:44.833,0.083
10:58:45.833,0.083
10:58:46.833,0.083
10:58:47.833,0.083
10:58:48.833,0.083
10:58:49.833,0.083
10:58:50.833,0.082
10:58:51.833,0.083
10:58:52.833,0.083
10:58:53.833,0.083
10:58:54.833,0.083
10:58:55.833,0.083
10:58:56.833,0.084
10:58:57.833,0.084
10:58:58.833,0.085
10:58:59.833,0.083
10:59:00.833,0.084
10:59:01.833,0.084
10:59:02.833,0.085
10:59:03.833,0.084
10:59:04.833,0.085
10:59:05.833,0.085
10:59:06.833,0.084
10:59:07.834,0.085
10:59:08.833,0.084
10:59:09.833,0.084
10:59:10.834,0.085
10:59:11.834,0.085
10:59:12.833,0.085
10:59:13.834,0.085
10:59:14.833,0.085
10:59:15.833,0.085
10:59:16.833,0.085
10:59:17.834,0.084
10:59:18.833,0.085
10:59:19.833,0.084
10:59:20.834,0.085
10:59:21.834,0.085
10:59:22.833,0.085
10:59:23.834,0.085
10:59:24.833,0.085
10:59:25.833,0.085
10:59:26.833,0.085
10:59:27.834,0.085
10:59:28.833,0.085
10:59:29.833,0.085
10:59:30.833,0.085
10:59:31.833,0.086
10:59:32.833,0.085
10:59:33.833,0.084
10:59:34.833,0.085
10:59:35.833,0.085
10:59:36.834,0.084
10:59:37.833,0.084
10:59:38.833,0.085
10:59:39.833,0.084
10:59:40.833,0.084
10:59:41.834,0.085
10:59:42.833,0.084
10:59:43.834,0.084
10:59:44.833,0.084
10:59:45.833,0.085
10:59:46.834,0.083
10:59:47.834,0.083
10:59:48.833,0.083
10:59:49.834,0.083
10:59:50.833,0.083
10:59:51.833,0.083
10:59:52.833,0.083
10:59:53.834,0.083
10:59:54.833,0.083
10:59:55.833,0.083
10:59:56.833,0.082
10:59:57.834,0.083
10:59:58.833,0.082
10:59:59.834,0.082
11:00:00.834,0.083
11:00:01.834,0.083
11:00:02.834,0.082
11:00:03.834,0.082
11:00:04.834,0.082
11:00:05.833,0.082
11:00:06.834,0.082
11:00:07.833,0.082
11:00:08.834,0.081
11:00:09.833,0.081
11:00:10.834,0.081
11:00:11.833,0.081
11:00:12.833,0.082
11:00:13.833,0.081
11:00:14.833,0.081
11:00:15.833,0.081
11:00:16.834,0.08
11:00:17.833,0.08
11:00:18.833,0.081
11:00:19.834,0.079
11:00:20.834,0.079
11:00:21.834,0.08
11:00:22.833,0.079
11:00:23.834,0.079
11:00:24.834,0.079
11:00:25.834,0.079
11:00:26.834,0.079
11:00:27.834,0.079
11:00:28.834,0.078
11:00:29.834,0.079
11:00:30.834,0.078
11:00:31.833,0.078
11:00:32.833,0.078
11:00:33.833,0.078
11:00:34.834,0.078
11:00:35.833,0.078
11:00:36.834,0.078
