t,x,y
106.503,-38.41,-329.6
106.519,-50.6,-326.6
106.536,-62.59,-325.5
106.553,-74.38,-322.6
106.57,-84.88,-319.5
106.587,-94.7,-314.6
106.604,-104.7,-312.6
106.62,-114.5,-310.6
106.637,-122.8,-306.5
106.654,-130.6,-303.6
106.671,-136.7,-298.6
106.688,-144.4,-298.6
106.704,-148.7,-293.6
106.721,-154.5,-292.7
106.738,-158.7,-291.5
106.755,-160.6,-287.6
106.772,-162.4,-285.8
106.788,-164.4,-285.8
106.805,-164.8,-284.5
106.822,-164.8,-284.5
106.839,-164.9,-286.3
106.856,-162.9,-286.4
106.872,-161.1,-288.3
106.889,-156.7,-289.5
106.906,-152.9,-291.4
106.923,-148.5,-295.6
106.94,-142.9,-297.4
106.957,-136.8,-301.4
106.973,-129.1,-303.4
106.99,-120.2,-305.8
107.007,-112.5,-310.6
107.024,-102.9,-311.6
107.041,-92.64,-314.6
107.057,-82.48,-318.6
107.074,-70.99,-320.5
107.091,-59.68,-323.6
107.108,-48.41,-327.6
107.125,-35.79,-325.6
107.141,-23.6,-329.6
107.158,-11.2,-330.5
107.175,1.534,-330.5
107.192,14.02,-329.6
107.209,26.77,-329.6
107.225,38.92,-328.6
107.242,51.05,-326.6
107.259,62.64,-324.5
107.276,73.54,-321.6
107.293,84.42,-319.6
107.309,94.55,-316.6
107.326,104.3,-313.6
107.343,112.6,-309.6
107.36,120.4,-305.6
107.377,128.3,-303.6
107.394,134.4,-299.6
107.41,140.3,-296.6
107.427,146.2,-295.6
107.444,150.5,-293.5
107.461,154.1,-291.7
107.478,156.3,-288.7
107.494,158.5,-287.5
107.511,160.2,-287.7
107.528,160.7,-287.4
107.545,160.5,-287.5
107.562,160.1,-289.7
107.578,158.6,-290.4
107.595,156.3,-292.4
107.612,152.8,-293.4
107.629,148.6,-295.5
107.646,143.6,-299.7
107.662,137.8,-301.8
107.679,131.4,-304.5
107.696,123.5,-305.6
107.713,115.6,-308.5
107.73,107.3,-312.6
107.747,97.75,-313.5
107.763,87.52,-315.6
107.78,77.68,-320.5
107.797,66.64,-323.6
107.814,55.34,-326.5
107.831,43.46,-326.6
107.847,31.54,-328.6
107.864,19.49,-329.6
107.881,6.519,-327.6
107.898,-5.748,-328.6
107.915,-18.53,-328.6
107.931,-30.64,-325.6
107.948,-42.72,-325.6
107.965,-54.73,-323.6
107.982,-66.49,-323.5
107.999,-77.66,-320.6
108.015,-88.4,-318.6
108.032,-98.37,-314.6
108.049,-107.6,-310.6
108.066,-116.6,-308.6
108.083,-124.5,-304.6
108.1,-132.6,-302.6
108.116,-138.7,-298.6
108.133,-146.7,-298.6
108.15,-150.7,-294.6
108.167,-154.8,-292.5
108.184,-158.5,-290.7
108.2,-160.9,-288.5
108.217,-162.8,-287.5
108.234,-164.4,-287.7
108.251,-164.4,-286.7
108.268,-164.6,-287.6
108.284,-163.1,-287.3
108.301,-160.2,-287.9
108.318,-158.7,-290.5
108.335,-154,-292
108.352,-150.4,-294.7
108.368,-144.4,-296.7
108.385,-138.6,-299.5
108.402,-131.1,-300.5
108.419,-124.7,-306.5
108.436,-116.3,-310.5
108.453,-107,-311.6
108.469,-97.11,-313.6
108.486,-86.76,-316.6
108.503,-76.47,-320.6
108.52,-65.21,-321.5
108.537,-53.47,-324.6
108.553,-41.41,-326.6
108.57,-29.44,-327.6
108.587,-16.94,-328.6
108.604,-4.426,-328.6
108.621,7.811,-327.6
108.637,20.67,-328.6
108.654,32.98,-329.6
108.671,44.83,-328.4
108.688,56.73,-325.6
108.705,67.58,-323.6
108.721,78.38,-321.6
108.738,88.43,-318.6
108.755,98.41,-315.6
108.772,107.4,-312.6
108.789,116.3,-310.6
108.806,123.4,-305.6
108.822,131.2,-304.6
108.839,137.3,-301.6
108.856,143.2,-299.6
108.873,147.4,-295.6
108.89,151.4,-293.6
108.906,155.4,-293.5
108.923,157.4,-291.6
108.94,159.4,-290.6
108.957,161,-291.6
108.974,160.9,-291.6
108.99,160.7,-291.8
109.007,159.4,-292.2
109.024,157.3,-293.3
109.041,153.2,-292.7
109.058,149.1,-293.7
109.074,145.3,-296.5
109.091,141.3,-301.2
109.108,135,-303.5
109.125,127.1,-303.7
109.142,119.4,-305.6
109.159,111.3,-308.6
109.175,103.4,-313.5
109.192,93.34,-314.6
109.209,83.38,-318.5
109.226,73.08,-321.6
109.243,61.53,-320.6
109.259,49.57,-321.7
109.276,38.18,-326.6
109.293,26.21,-325.6
109.31,14.11,-326.6
109.327,1.314,-326.6
109.343,-11.18,-325.7
109.36,-23.42,-325.6
109.377,-35.74,-323.7
109.394,-47.61,-322
109.411,-59.5,-321.6
109.427,-71.59,-322.6
109.444,-81.75,-316.6
109.461,-91.62,-313.6
109.478,-101.8,-311.5
109.495,-111.7,-310.6
109.511,-119.7,-306.6
109.528,-127.6,-303.6
109.545,-133.8,-299.5
109.562,-139.6,-295.6
109.579,-145.7,-294.5
109.596,-149.6,-290.6
109.612,-153.7,-288.6
109.629,-157.6,-288.5
109.646,-159.4,-286.6
109.663,-161.7,-286.5
109.68,-161.3,-284.8
109.696,-161.2,-284.8
109.713,-161.7,-286.5
109.73,-159.6,-286.5
109.747,-157.6,-288.5
109.764,-153.2,-288.8
109.78,-149.5,-290.7
109.797,-145.8,-294.3
109.814,-139.9,-296.5
109.831,-133.9,-300.4
109.848,-126.9,-304.8
109.864,-119.7,-307.5
109.881,-111,-310.8
109.898,-101.8,-314.5
109.915,-91.9,-316.5
109.932,-81.58,-318.6
109.949,-70.87,-321.6
109.965,-59.56,-324.6
109.982,-47.56,-324.7
109.999,-35.71,-325.6
110.016,-23.8,-327.6
110.033,-11.36,-327.6
110.049,0.747,-328.6
110.066,13.25,-329.6
110.083,25.31,-328.6
110.1,37.11,-326.6
110.117,49.33,-326.6
110.133,61.01,-326.5
110.15,71.47,-320.6
110.167,81.37,-316.6
110.184,91.45,-313.6
110.201,101.2,-312.6
110.217,111.1,-312.6
110.234,119.1,-308.7
110.251,127,-306.6
110.268,133.3,-302.6
110.285,139.4,-300.5
110.302,143.3,-295.6
110.318,149.3,-296.6
110.335,151.4,-291.6
110.352,155.5,-292.5
110.369,157.6,-291.5
110.386,159.3,-291.6
110.402,159.6,-290.5
110.419,159.3,-290.6
110.436,159.2,-292.5
110.453,156.8,-292.8
110.47,153.2,-291.7
110.486,150.6,-295.7
110.503,146.6,-297.8
110.52,141.4,-298.6
110.537,136.7,-302.4
110.554,129.2,-303.6
110.57,122.9,-308.5
110.587,115,-310.7
110.604,106.7,-314.5
110.621,97.31,-315.6
110.638,87.35,-317.6
110.655,77.17,-321.6
110.671,66.93,-324.6
110.688,55.22,-324.6
110.705,43.47,-324.6
110.722,31.64,-326.6
110.739,19.48,-327.6
110.755,7.254,-327.6
110.772,-4.869,-327.6
110.789,-17.26,-327.6
110.806,-29.75,-325.6
110.823,-41.5,-327.6
110.839,-53.62,-325.6
110.856,-64.93,-323.6
110.873,-75.85,-320.6
110.89,-85.69,-315.6
110.907,-95.7,-313.5
110.923,-104.6,-309.6
110.94,-112.8,-305.7
110.957,-121.5,-303.6
110.974,-128.7,-300.5
110.991,-135.6,-298.6
111.008,-141.5,-295.7
111.024,-147.5,-294.7
111.041,-151.6,-292.5
111.058,-155.7,-291.5
111.075,-157.6,-288.6
111.092,-159.6,-287.6
111.108,-159.4,-284.7
111.125,-159.6,-283.8
111.142,-159.6,-284.6
111.159,-159.3,-286.6
111.176,-157.7,-287.4
111.192,-154.7,-288.5
111.209,-151.2,-290.7
111.226,-146.9,-292.4
111.243,-141.7,-294.6
111.26,-136.8,-299.5
111.276,-130.3,-302.7
111.293,-122.8,-304.5
111.31,-114.5,-307.7
111.327,-105.6,-310.6
111.344,-96.67,-314.5
111.361,-86.84,-317.5
111.377,-75.75,-318.6
111.394,-64.72,-321.6
111.411,-52.85,-323.6
111.428,-41.56,-327.6
111.445,-29.15,-326.6
111.461,-16.88,-326.6
111.478,-4.685,-329.6
111.495,7.812,-330.6
111.512,20.08,-329.6
111.529,31.85,-327.6
111.545,43.66,-324.6
111.562,55.51,-323.6
111.579,66.29,-320.6
111.596,77.34,-321.6
111.613,87.45,-318.5
111.629,97.22,-315.6
111.646,105.1,-309.6
111.663,113.3,-306.6
111.68,121.1,-304.6
111.697,127.3,-299.7
111.713,133.6,-297.5
111.73,139.4,-295.6
111.747,145.1,-295.7
111.764,149.3,-294.5
111.781,151.4,-290.6
111.798,153.4,-288.6
111.814,155.1,-287.7
111.831,157.4,-289.5
111.848,157.7,-289.4
111.865,156.8,-289.9
111.882,155.3,-289.6
111.898,152.7,-290.9
111.915,150.5,-293.9
111.932,146.7,-294.9
111.949,142.3,-295.6
111.966,138.6,-300.3
111.982,132.6,-302.4
111.999,125.9,-306.5
112.016,118.1,-307.7
112.033,110.5,-310.6
112.05,102.2,-315.4
112.066,92.28,-316.6
112.083,82.49,-319.6
112.1,72.11,-321.6
112.117,60.76,-320.6
112.134,49.47,-322.6
112.151,37.64,-324.6
112.167,25.95,-328.6
112.184,14.06,-328.6
112.201,1.976,-325.6
112.218,-10.43,-326.6
112.235,-22.76,-326.6
112.251,-35.28,-328.6
112.268,-47.31,-327.6
112.285,-59.21,-326.6
112.302,-69.54,-320.6
112.319,-79.7,-316.6
112.335,-89.83,-314.6
112.352,-99.69,-312.6
112.369,-109.5,-310.6
112.386,-117.7,-308.5
112.403,-123.9,-302.5
112.419,-131.6,-300.6
112.436,-137.7,-297.6
112.453,-143.6,-295.6
112.47,-149.5,-295.6
112.487,-151.7,-290.5
112.504,-155.8,-290.5
112.52,-157.4,-288.7
112.537,-159.6,-288.6
112.554,-159.6,-286.6
112.571,-159.5,-286.6
112.588,-159.9,-288.3
112.604,-157.4,-287.7
112.621,-155.1,-289.8
112.638,-151.7,-290.6
112.655,-147.9,-292.5
112.672,-144,-296.3
112.688,-137.7,-297.6
112.705,-132,-300.3
112.722,-124.1,-302.4
112.739,-117.3,-308.6
112.756,-109.5,-312.5
112.772,-100.6,-315.6
112.789,-90.81,-318.5
112.806,-81.03,-320.5
112.823,-69.81,-323.6
112.84,-58.76,-325.5
112.857,-47.06,-325.6
112.873,-35.46,-327.6
112.89,-23.33,-328.6
112.907,-11.28,-328.6
112.924,1.243,-329.6
112.941,13,-329.6
112.957,24.77,-329.6
112.974,36.85,-328.5
112.991,48.55,-326.6
113.008,59.76,-324.5
113.025,70.67,-322.5
113.041,81.09,-320.6
113.058,91.03,-318.6
113.075,101.1,-316.6
113.092,109.2,-312.6
113.109,117.3,-309.6
113.125,125.3,-308.3
113.142,129.4,-299.6
113.159,135.4,-297.6
113.176,141.1,-296.7
113.193,145.1,-293.7
113.21,149.1,-292.7
113.226,153.3,-293.6
113.243,155.5,-292.5
113.26,157.2,-292.6
113.277,157.4,-291.5
113.294,157.4,-291.5
113.31,155.1,-289.7
113.327,154.8,-293.7
113.344,151.4,-292.6
113.361,149.1,-296.5
113.378,145.3,-298.3
113.394,139.1,-297.7
113.411,135.2,-303.4
113.428,127.2,-301.7
113.445,121.4,-307.5
113.462,113.5,-309.5
113.478,105.4,-313.5
113.495,95.87,-313.5
113.512,86.19,-317.6
113.529,76.51,-321.6
113.546,66.03,-324.6
113.562,54.61,-324.6
113.579,43.27,-327.6
113.596,31.34,-328.6
113.613,19.41,-329.6
113.63,7.12,-329.6
113.647,-4.702,-329.6
113.663,-17.15,-329.6
113.68,-28.74,-325.6
113.697,-41.05,-327.6
113.714,-52.95,-325.6
113.731,-63.74,-323.6
113.747,-74.73,-320.6
113.764,-84.77,-317.6
113.781,-94.72,-315.6
113.798,-104.6,-314.5
113.815,-112.6,-309.6
113.831,-120.7,-306.6
113.848,-126.8,-301.5
113.865,-134.7,-301.5
113.882,-140.5,-298.6
113.899,-144.6,-294.6
113.915,-148.7,-292.5
113.932,-152.7,-291.5
113.949,-154.6,-288.6
113.966,-156.5,-287.6
113.983,-158.4,-287.7
114,-158.4,-286.7
114.016,-158.6,-287.6
114.033,-157.2,-287.3
114.05,-156.4,-290.6
114.067,-152.8,-289.6
114.084,-150.6,-294.5
114.1,-145.9,-295.9
114.117,-141.2,-297.3
114.134,-134.7,-299.5
114.151,-128.9,-303.4
114.168,-121,-304.5
114.184,-112.8,-308.5
114.201,-104.4,-312.6
114.218,-94.69,-313.6
114.235,-84.88,-317.6
114.252,-74.85,-320.6
114.268,-63.72,-322.6
114.285,-52.71,-324.6
114.302,-40.91,-325.6
114.319,-29.07,-326.6
114.336,-16.77,-327.6
114.353,-4.593,-328.6
114.369,8.008,-328.6
114.386,19.93,-327.6
114.403,31.95,-327.6
114.42,43.63,-326.6
114.437,55.14,-326.5
114.453,66.4,-324.5
114.47,76.58,-321.6
114.487,86.39,-318.6
114.504,96.29,-316.6
114.521,104.5,-312.6
114.537,112.6,-309.5
114.554,120.4,-307.5
114.571,127.3,-304.6
114.588,133.3,-301.6
114.605,139.4,-300.5
114.621,143.2,-296.6
114.638,147.1,-294.7
114.655,151,-294.7
114.672,153.2,-292.6
114.689,155.3,-292.5
114.706,155.4,-290.5
114.722,155.7,-290.4
114.739,155.3,-291.5
114.756,153.2,-290.7
114.773,150.9,-291.8
114.79,149,-294.7
114.806,145.1,-295.7
114.823,141.6,-298.4
114.84,135,-298.8
114.857,129.6,-300.5
114.874,123.4,-304.6
114.89,115.4,-305.7
114.907,107.8,-308.5
114.924,99.89,-312.4
114.941,90.22,-314.6
114.958,80.52,-318.6
114.974,70.64,-320.6
114.991,60.02,-325.5
115.008,48.82,-325.6
115.025,37.4,-325.6
115.042,25.54,-327.6
115.059,13.49,-327.6
115.075,1.315,-327.6
115.092,-10.74,-329.6
115.109,-22.69,-327.6
115.126,-34.59,-326.6
115.143,-46.48,-326.6
115.159,-57.71,-323.6
115.176,-68.74,-321.5
115.193,-79.55,-319.6
115.21,-89.48,-317.6
115.227,-99.6,-315.6
115.243,-108.6,-312.6
115.26,-116.6,-309.6
115.277,-124.7,-307.5
115.294,-130.8,-302.5
115.311,-136.7,-299.6
115.327,-142.5,-297.7
115.344,-148.6,-297.6
115.361,-152.4,-295.7
115.378,-154.9,-293.5
115.395,-156.9,-291.5
115.412,-158.9,-291.4
115.428,-158.6,-289.6
115.445,-158.6,-289.6
115.462,-158.7,-291.5
115.479,-156.9,-291.4
115.496,-154.7,-293.4
115.512,-151,-293.4
115.529,-146.6,-295.6
115.546,-142.8,-299.5
115.563,-137,-301.4
115.58,-130.7,-304.4
115.596,-123.2,-305.5
115.613,-116.2,-310.7
115.63,-106.9,-310.6
115.647,-98.3,-315.6
115.664,-88.43,-317.6
115.68,-78.55,-319.5
115.697,-67.54,-320.6
115.714,-56.61,-322.6
115.731,-45.27,-323.6
115.748,-33.83,-325.6
115.764,-21.83,-327.5
115.781,-10,-327.6
115.798,1.917,-329.6
115.815,14.23,-327.6
115.832,25.66,-327.6
115.849,37.75,-327.6
115.865,49.14,-327.5
115.882,60.5,-325.5
115.899,70.76,-323.6
115.916,80.84,-321.6
115.933,90.39,-318.6
115.949,99.35,-314.6
115.966,107.4,-310.6
115.983,115.3,-308.6
116,121.4,-302.6
116.017,129,-303.6
116.033,135.2,-301.6
116.05,139.5,-297.5
116.067,143.1,-294.7
116.084,147.2,-293.6
116.101,151.1,-294.7
116.117,153.3,-293.6
116.134,153.5,-290.5
116.151,155.5,-293.4
116.168,155.2,-293.6
116.185,153.2,-291.7
116.202,151.8,-292.4
116.218,149.5,-294.5
116.235,145.8,-294.4
116.252,140.7,-295.9
116.269,136.8,-299.8
116.286,131.3,-301.6
116.302,125.1,-304.6
116.319,118,-307.7
116.336,111.1,-311.6
116.353,102.9,-314.7
116.37,93.58,-314.6
116.386,83.3,-315.6
116.403,73.67,-317.6
116.42,63.26,-322.6
116.437,52.27,-324.6
116.454,41.12,-327.6
116.47,29.5,-326.6
116.487,17.63,-328.6
116.504,5.479,-330.5
116.521,-6.59,-330.5
116.538,-18.7,-328.6
116.555,-30.73,-327.6
116.571,-42.35,-328.5
116.588,-54.15,-326.6
116.605,-64.86,-324.5
116.622,-75.59,-321.6
116.639,-85.62,-319.6
116.655,-95.6,-317.6
116.672,-105.4,-315.5
116.689,-113.7,-312.5
116.706,-121.6,-309.5
116.723,-127.7,-304.6
116.739,-133.5,-300.6
116.756,-139.7,-299.6
116.773,-145.4,-298.7
116.79,-149.4,-296.7
116.807,-151.6,-292.6
116.823,-155.5,-293.6
116.84,-155.5,-289.7
116.857,-157.6,-290.5
116.874,-157.4,-289.7
116.891,-157.5,-290.6
116.908,-155.1,-290
116.924,-153.8,-291.4
116.941,-150.7,-292.5
116.958,-147.8,-294.5
116.975,-142.8,-297
116.992,-138.1,-299.9
117.008,-131.7,-300.6
117.025,-125.8,-304.5
117.042,-117.8,-305.6
117.059,-109.9,-308.5
117.076,-101.6,-312.5
117.092,-92.09,-313.5
117.109,-82.47,-316.7
117.126,-72.29,-320.6
117.143,-61.52,-322.6
117.16,-50.5,-324.6
117.176,-39.18,-326.5
117.193,-27.2,-328.6
117.21,-15.08,-328.6
117.227,-3.249,-327.6
117.244,8.803,-328.6
117.261,20.12,-328.6
117.277,32.01,-328.6
117.294,43.46,-327.6
117.311,54.54,-325.6
117.328,65.5,-322.6
117.345,75.66,-320.5
117.361,85.81,-318.5
117.378,95.18,-316.6
117.395,103.5,-312.5
117.412,112.4,-311.6
117.429,119.4,-307.6
117.445,125.2,-302.6
117.462,131.4,-300.5
117.479,137.3,-299.6
117.496,141.3,-296.6
117.513,145.2,-295.6
117.529,149.3,-295.6
117.546,151.2,-293.6
117.563,153.1,-293.7
117.58,153.2,-291.7
117.597,153.4,-291.6
117.613,153.7,-293.3
117.63,150.9,-292.8
117.647,149.8,-294.3
117.664,147.4,-297.5
117.681,143.4,-298.5
117.698,139.1,-301.5
117.714,133.1,-301.7
117.731,127.1,-303.7
117.748,121.1,-308.5
117.765,113.6,-309.5
117.782,105.5,-311.5
117.798,96.78,-315.7
117.815,87.6,-316.6
117.832,78.27,-321.6
117.849,68.37,-323.6
117.866,57.37,-325.6
117.882,45.52,-323.6
117.899,34.56,-326.6
117.916,22.9,-329.6
117.933,11.19,-329.6
117.95,-0.45,-328.6
117.966,-12.84,-327.6
117.983,-24.48,-329.6
118,-36.46,-330.1
118.017,-47.6,-325.6
118.034,-58.65,-323.6
118.051,-68.84,-320.6
118.067,-78.99,-317.6
118.084,-88.97,-315.5
118.101,-98.71,-314.6
118.118,-106.7,-309.6
118.135,-114.7,-306.6
118.151,-122.4,-304.7
118.168,-128.5,-300.7
118.185,-134.5,-297.7
118.202,-140.5,-296.6
118.219,-144.5,-293.7
118.235,-148.5,-292.6
118.252,-150.7,-289.7
118.269,-152.6,-288.6
118.286,-154.5,-288.6
118.303,-154.7,-287.6
118.319,-154.7,-287.6
118.336,-154.7,-289.4
118.353,-152.5,-289.6
118.37,-150.5,-291.6
118.387,-146.8,-291.7
118.404,-143.1,-293.5
118.42,-138.5,-296.7
118.437,-132.5,-298.7
118.454,-126.5,-301.7
118.471,-120.7,-306.5
118.488,-112.5,-308.7
118.504,-104.6,-312.5
118.521,-95,-312.6
118.538,-84.94,-314.2
118.555,-75.29,-316.6
118.572,-64.52,-320.6
118.588,-54.4,-324.6
118.605,-42.44,-324.6
118.622,-31.36,-324.6
118.639,-19.39,-326.6
118.656,-7.777,-327.6
118.672,3.855,-327.6
118.689,15.79,-327.6
118.706,27.63,-328.6
118.723,38.75,-326.6
118.74,49.44,-323.6
118.757,60.49,-322.6
118.773,71.24,-321.6
118.79,81.27,-319.6
118.807,91.06,-318.6
118.824,99.46,-314.5
118.841,107.3,-310.6
118.857,115.3,-308.6
118.874,121.3,-303.6
118.891,127.3,-300.6
118.908,133.3,-299.6
118.925,139,-299.7
118.941,143.3,-297.6
118.958,147.3,-297.5
118.975,149.6,-295.5
118.992,151.3,-294.6
119.009,151.3,-291.6
119.025,153.2,-294.6
119.042,151.3,-291.6
119.059,151,-293.8
119.076,149.4,-294.6
119.093,147.6,-296.3
119.11,143.4,-296.5
119.126,139.4,-298.5
119.143,135.2,-302.5
119.16,130,-304.2
119.177,123.3,-306.6
119.194,115.6,-306.5
119.21,109,-313.4
119.227,100.3,-313.6
119.244,91.23,-315.6
119.261,81.33,-316.6
119.278,71.58,-320.6
119.294,61.32,-323.6
119.311,50.33,-326.5
119.328,39.27,-326.6
119.345,27.76,-327.6
119.362,15.85,-327.6
119.378,4.356,-327.6
119.395,-7.446,-327.6
119.412,-19.79,-328.6
119.429,-31.6,-326.6
119.446,-43.41,-327.6
119.463,-54.69,-324.6
119.479,-65.65,-324.5
119.496,-75.65,-320.6
119.513,-85.88,-318.5
119.53,-95.46,-316.6
119.547,-103.6,-312.6
119.563,-111.8,-309.5
119.58,-119.6,-307.5
119.597,-125.6,-302.6
119.614,-131.7,-299.6
119.631,-137.7,-298.5
119.647,-141.6,-294.7
119.664,-145.7,-293.6
119.681,-149.3,-292.7
119.698,-151.3,-290.8
119.715,-153.6,-290.5
119.731,-153.6,-288.6
119.748,-153.6,-288.6
119.765,-153.4,-289.6
119.782,-151.8,-289.5
119.799,-149.8,-290.5
119.815,-147,-292.8
119.832,-143.3,-294.6
119.849,-138.9,-296.9
119.866,-133.8,-298.5
119.883,-127.9,-300.5
119.9,-121.3,-303.7
119.916,-115.5,-309.6
119.933,-107.7,-312.5
119.95,-97.9,-312.6
119.967,-89.12,-317.6
119.984,-79.26,-319.6
120,-69.18,-323.4
120.017,-58.82,-324.6
120.034,-47.51,-325.6
120.051,-36.13,-325.5
120.068,-24.57,-327.6
120.084,-12.8,-327.6
120.101,-0.852,-327.7
120.118,11,-328.6
120.135,22.43,-328.6
120.152,33.99,-327.6
120.168,45.37,-326.6
120.185,56.5,-325.6
120.202,67.03,-324.5
120.219,77.34,-322.5
120.236,86.36,-317.6
120.253,95.41,-314.6
120.269,104.4,-313.6
120.286,112.4,-311.5
120.303,119.2,-307.6
120.32,125.5,-304.5
120.337,131.5,-302.5
120.353,137.1,-301.6
120.37,141.5,-299.5
120.387,145.4,-298.5
120.404,147.1,-294.7
120.421,149.3,-293.6
120.437,151.5,-294.5
120.454,151.2,-292.7
120.471,151.2,-292.7
120.488,151.2,-294.6
120.505,149.5,-294.5
120.521,147.4,-296.4
120.538,143.5,-295.6
120.555,139.8,-297.4
120.572,135.5,-300.4
120.589,129.2,-300.6
120.606,122.9,-302.8
120.622,117.1,-306.6
120.639,111,-312.5
120.656,101.7,-310.5
120.673,93.23,-314.6
120.69,84.87,-320.5
120.706,74.93,-321.6
120.723,64.75,-323.6
120.74,54.13,-325.6
120.757,42.72,-327.6
120.774,31.58,-327.6
120.79,20.23,-328.6
120.807,8.687,-328.6
120.824,-2.87,-328.6
120.841,-14.83,-326.6
120.858,-26.3,-328.5
120.874,-37.79,-325.6
120.891,-48.94,-324.6
120.908,-59.71,-323.6
120.925,-70.46,-322.6
120.942,-80.53,-319.6
120.959,-89.64,-315.6
120.975,-98.71,-313.6
120.992,-106.7,-308.6
121.009,-114.6,-306.6
121.026,-121.5,-303.6
121.043,-127.8,-300.6
121.059,-133.7,-298.6
121.076,-139.5,-297.6
121.093,-143.8,-295.5
121.11,-147.5,-294.6
121.127,-149.5,-291.6
121.143,-151.5,-290.6
121.16,-151.6,-287.8
121.177,-153.5,-290.6
121.194,-153.3,-290.7
121.211,-151.9,-289.4
121.227,-149.2,-289.9
121.244,-147.7,-292.4
121.261,-143.6,-292.7
121.278,-139.5,-294.8
121.295,-135.5,-298.4
121.312,-129.5,-300.5
121.328,-123.6,-303.5
121.345,-116.1,-304.6
121.362,-109.4,-310.6
121.379,-100.5,-311.6
121.396,-91.78,-314.5
121.412,-81.85,-315.7
121.429,-71.79,-318.5
121.446,-61.56,-321.6
121.463,-50.93,-323.6
121.48,-39.21,-326.6
121.496,-27.89,-325.6
121.513,-16.34,-326.6
121.53,-4.835,-328.6
121.547,6.799,-330.5
121.564,18.53,-330.4
121.58,29.7,-328.6
121.597,40.88,-328.4
121.614,52.1,-326.6
121.631,62.95,-325.5
121.648,73.23,-322.6
121.664,82.87,-320.6
121.681,92.21,-317.6
121.698,101.1,-315.6
121.715,109.2,-313.5
121.732,116.3,-309.6
121.749,121.3,-303.6
121.765,129.1,-305.5
121.782,134.4,-302.6
121.799,139.2,-301.5
121.816,143.2,-299.6
121.833,145.5,-296.5
121.849,147.5,-294.5
121.866,149.5,-294.5
121.883,151.1,-295.7
121.9,151.4,-295.5
121.917,151.2,-296.3
121.933,149.4,-295.6
121.95,147.5,-296.5
121.967,144.2,-298.9
121.984,140.7,-299.8
122.001,136.6,-301.9
122.017,131.3,-302.6
122.034,125.9,-305.8
122.051,119.5,-307.5
122.068,112.9,-311.7
122.085,104.8,-313.6
122.102,96.43,-314.6
122.118,87.41,-316.6
122.135,77.58,-317.6
122.152,67.75,-319.6
122.169,57.76,-323.5
122.186,46.96,-326.6
122.202,35.8,-327.6
122.219,24.07,-328.6
122.236,12.63,-328.6
122.253,0.81,-328.6
122.27,-11.03,-328.6
122.286,-22.95,-328.6
122.303,-34.34,-328.6
122.32,-45.42,-326.6
122.337,-56.85,-326.5
122.354,-66.82,-322.6
122.37,-76.8,-318.6
122.387,-86.65,-317.6
122.404,-96.68,-316.5
122.421,-104.4,-312.6
122.438,-112.5,-309.6
122.455,-120.4,-307.6
122.471,-126.9,-304.5
122.488,-132.5,-301.6
122.505,-138.4,-300.7
122.522,-142.8,-297.5
122.539,-146.7,-296.5
122.555,-148.7,-293.6
122.572,-152.6,-295.5
122.589,-152.7,-292.6
122.606,-154.8,-294.4
122.623,-154.5,-294.6
122.639,-152.6,-292.7
122.656,-150.5,-292.7
122.673,-148.4,-293.8
122.69,-146.5,-297.5
122.707,-141.9,-298.9
122.723,-137,-299.5
122.74,-132.3,-303.6
122.757,-126,-305.8
122.774,-119.1,-307.5
122.791,-111.4,-309.7
122.808,-103.4,-311.7
122.824,-94.64,-314.6
122.841,-84.88,-315.7
122.858,-75.98,-319.5
122.875,-65.18,-321.5
122.892,-54.9,-323.6
122.908,-44.2,-328.5
122.925,-33.06,-327.6
122.942,-21.23,-328.6
122.959,-10.01,-330.5
122.976,2.005,-330.5
122.992,13.88,-330.5
123.009,24.95,-330.4
123.026,36.53,-328.5
123.043,47.35,-326.6
123.06,58.35,-326.5
123.076,68.85,-324.6
123.093,78.25,-320.6
123.11,87.44,-317.6
123.127,96.34,-314.6
123.144,105.2,-314.5
123.161,112.5,-310.5
123.177,118.3,-305.6
123.194,125.2,-304.6
123.211,130.5,-301.5
123.228,136.3,-301.6
123.245,140.3,-299.6
123.261,144.3,-299.5
123.278,146.3,-296.6
123.295,148.3,-295.6
123.312,150.3,-296.5
123.329,150.4,-295.6
123.345,149.9,-295.8
123.362,148.5,-294.5
123.379,146.3,-294.6
123.396,144,-296.8
123.413,142.2,-300.5
123.429,138.2,-302.2
123.446,132.6,-301.5
123.463,127.9,-306.4
123.48,121.3,-308.9
123.497,114.2,-309.7
123.514,106.4,-310.6
123.53,98.31,-313.6
123.547,90.16,-318.6
123.564,80.27,-318.6
123.581,70.73,-319.6
123.598,60.69,-322.5
123.614,50.05,-326.5
123.631,39.17,-327.6
123.648,28,-328.6
123.665,16.76,-325.6
123.682,5.186,-325.7
123.698,-6.368,-329.6
123.715,-17.93,-328.6
123.732,-29.47,-328.6
123.749,-40.55,-327.6
123.766,-51.75,-324.6
123.782,-62.4,-323.6
123.799,-72.69,-321.6
123.816,-82.5,-318.6
123.833,-91.63,-316.6
123.85,-100.6,-314.6
123.866,-109,-311.5
123.883,-116.5,-309.6
123.9,-122.8,-304.6
123.917,-128.9,-302.5
123.934,-134.4,-300.7
123.951,-140.5,-300.6
123.967,-144.5,-298.6
123.984,-146.4,-294.7
124.001,-150.4,-296.6
